,fire_name,fire_size,fire_cause,latitude,longitude,state,discovery_month,year,putout_time,Vegetation,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
6520,LIVINGSTON - 732,34.0,Accidental,30.08328333,-95.20475,TX,Aug,2011,0,12,30.21834751,31.13152709,31.05380435,0.0,2.812879708,2.955665025,2.757608696,0.0,65.98053528,62.59852217,62.68478261,0.0,33.8,0.0,0.0,0.0,0.2578940341310443
6524,SHAGGY,2.5,Lightning,35.62138889,-105.80055559999998,NM,Jun,2001,1,15,18.832,20.88859416,21.19075145,20.46428571,4.8710144930000006,5.134173669,5.034939758999999,4.5407407410000005,34.12081514,26.15966387,20.48795181,46.22222222,3.1,0.0,0.0,0.5,0.3550822218677099
6530,30118,20.0,Arson,35.77730001,-95.08758334,OK,Mar,2011,0,15,8.385589094,8.783054004,8.025793651,0.0,3.3242202730000003,3.544785847,4.174603175,0.0,72.55,74.0836197,73.26056338,0.0,0.0,0.0,0.0,0.0,0.2528359363024006
6532,TRAVIS CREEK,1.5,Lightning,46.49666667,-112.1366667,MT,Aug,2003,1,9,25.58920188,26.5965035,26.46834171,21.1516129,3.458333333,3.206526807,3.1306532660000004,4.138709677,31.5,31.91608392,28.07035176,60.58064516,11.8,9.2,0.0,14.2,0.4128956155243632
6563,GANNETT 41,16.8,Lightning,25.85798,-81.11265,FL,Aug,1993,0,12,28.44227994,28.0362069,28.0691358,0.0,3.394492754,3.250578035,3.051552795,0.0,74.91253644,76.56559767,75.8625,0.0,0.0,0.0,0.0,0.0,0.133225097654728
6564,SET BOTH SIDES,1.0,Arson,35.21558333,-82.36336666,NC,Nov,2014,0,15,9.223123487,7.456923077000001,9.541841004,0.0,3.058181818,3.082378855,3.60167364,0.0,59.26181818,61.53524229,69.07112971,0.0,95.0,94.0,69.3,0.0,0.1370430376712357
6574,KERLEY RD,3.0,Debris Burning,35.675533,-84.9947,TN,Nov,2007,1,15,15.79493802,13.44088292,9.477540107,10.64583333,1.972107438,1.995201536,0.904278075,2.379166667,69.94524793,71.56621881,64.55614973,53.04166667,85.5,52.8,0.0,0.0,0.1603165367231154
6575,SPUNKY,1.0,Other,34.58,-118.3688889,CA,Apr,2007,0,16,15.72080444,14.41830601,13.62325581,0.0,4.2848611110000006,5.096164384,5.3215116280000005,0.0,35.39722222,43.49863014,35.99418605,0.0,0.0,0.0,0.0,0.0,0.4806722024856416
6581,57 - SOYBEAN DR FIRE-0329,3.0,Debris Burning,30.6236,-86.9354,FL,Feb,2011,0,12,12.45448536,14.69497207,18.0205036,0.0,2.489329556,1.833333333,1.842086331,0.0,66.81303116,66.17318436,70.76258993,0.0,84.7,1.6,1.3,0.0,0.1813195782698626
6592,ROBINSON,5.0,Lightning,37.24361111,-106.9419444,CO,Sep,2012,1,0,5.322018349,5.449698188999999,3.652083333,4.083333333,5.282066868999999,4.922742475,5.234422658,5.568055556,49.08839779,48.47607362,62.32453826,53.91666667,0.0,0.0,0.0,0.0,0.3652707827842925
6594,OAK MTN.,40.0,Arson,35.6883,-94.5183,OK,Mar,2005,0,15,8.643026005,7.918414918,10.71910112,0.0,3.986272189,3.67016317,4.258988764,0.0,68.86232791,67.95,62.34090909,0.0,28.6,10.4,0.8,0.0,0.2475727509109246
6597,ORDERVILLE,40.0,Debris Burning,37.29666,-112.91598,UT,Oct,1992,3,0,27.61986111,27.88888889,28.32142857,28.59583333,3.3148611110000004,3.043611111,2.9261904760000004,2.506944444,79.46787709,77.11388889,76.21428571,75.94444444,0.0,0.0,0.0,0.0,0.4241819537210189
6606,FY2013-BAKER-006,2.0,Debris Burning,31.17704444,-84.524625,GA,Dec,2012,0,12,10.51594808,10.97708333,11.76359127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591439077362675
6613,FY2015-MITCHELL-001,29.53,Lightning,31.10275,-84.2244,GA,Jul,2014,0,12,27.3691434,28.06049149,27.49595142,0.0,1.549976337,1.5514177690000002,1.676518219,0.0,65.21606476,63.85894495,62.85579196,0.0,0.0,0.0,0.0,0.0,0.1565056323752636
6617,PERU,1500.0,Lightning,40.428,-118.1793,NV,Aug,2001,4,14,24.72544704,25.23315217,26.69712644,27.081443300000004,3.27647868,3.154619565,2.82816092,2.759793814,21.9656121,22.16576087,24.71264368,17.26804124,0.0,0.0,0.0,0.0,0.475609199905376
6626,9.92014E+12,50.0,Debris Burning,32.66062629,-89.27136876,MS,Mar,2014,0,12,11.07395264,11.44627949,11.68149606,0.0,2.812386157,2.218330309,2.49015748,0.0,75.76213592,77.84015595,76.48360656,0.0,199.0,87.6,56.4,0.0,0.2010802031661926
6629,EDWARDS ROAD,1.0,Other,34.9104,-80.41983333,NC,Feb,2011,0,16,5.260083449,5.8555555560000005,7.408730159,0.0,1.279128015,1.386932345,1.386904762,0.0,61.223802,56.29936306,52.46428571,0.0,33.9,24.3,0.0,0.0,0.1199909812104071
6636,BEAR,1.0,Lightning,35.405,-111.6222222,AZ,Jun,2004,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4124030432553502
6640,WANNA,7505.0,Accidental,43.2797,-102.8018,SD,Aug,2002,0,9,23.71428571,22.26536313,20.37125749,0.0,4.445360825,4.722905028,4.413173653,0.0,47.04622496,54.32628399,49.07692308,0.0,49.2,49.2,2.8,0.0,0.322495662416598
6641,M.JOESEPH,0.8,Accidental,44.1033,-99.3876,SD,Jul,1996,0,15,22.16718147,24.78848485,18.57142857,0.0,3.75106383,4.990243902,4.157142857,0.0,68.18695652,71.95483871,57.83333333,0.0,0.0,0.0,0.0,0.0,0.2895981346020251
6642,BOND,1.0,Accidental,33.3167,-110.4573,AZ,Apr,1997,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4022139030332776
6644,COAL CITY RAOD,1.0,Arson,37.63034986,-81.24026403,WV,Mar,1999,0,0,3.1780303030000003,6.180769231,6.895652173999999,0.0,3.585931559,3.095769231,2.77826087,0.0,60.84090909,55.01606426,51.62280702,0.0,57.7,34.6,0.8,0.0,0.1256770761658201
6651,CHURCH HILL,15.0,Accidental,35.610671999999994,-106.006403,NM,Jul,2009,0,15,20.30982587,22.24767726,22.01153846,0.0,3.627860697,3.556479218,3.645673077,0.0,45.11442786,49.50366748,51.28846154,0.0,43.7,20.9,14.3,0.0,0.3570906924736237
6654,INDIAN WELL,30.0,Lightning,40.5422,-115.8236,NV,Jul,2007,2,15,23.8519945,25.83526171,26.60654762,27.1969697,2.567728532,2.325068871,2.4375,3.560606061,20.88765603,21.25414365,22.80952381,33.42424242,0.0,0.0,0.0,0.8,0.4517376507183592
6655,FY2011-COLUMBIA-017,3.14,Debris Burning,33.61415927,-82.40352883,GA,Jan,2011,0,16,6.732283465,0.0,0.0,0.0,0.7929133859999999,0.0,0.0,0.0,63.69291339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1384322910095716
6659,RL423,180.0,Debris Burning,47.9916,-95.5086,MN,Apr,1999,0,15,4.1630036630000005,5.433962264,8.856287425,0.0,4.053846154,3.895283019,3.1652694610000003,0.0,67.61200924,65.89236111,53.92452829999999,0.0,0.0,0.0,0.0,0.0,0.2520871431757228
6660,DRUMSPRING,1.5,Debris Burning,35.9167,-110.6507,AZ,Jun,1999,0,15,11.71083871,11.71734694,12.78313953,0.0,3.725193798,4.017902813,2.987719298,0.0,40.39405685,42.72378517,34.92397661,0.0,29.9,22.8,0.0,0.0,0.4024696845319959
6669,EAST THOMPSON PEAK,18.0,Lightning,47.16777778,-114.9022222,MT,Aug,2000,4,15,23.23966942,26.09677419,27.05405405,28.55555556,2.514285714,2.611666667,2.405714286,2.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4403849670551014
6672,MEREDITH,1400.0,Lightning,33.4501,-104.2005,NM,Jun,1993,0,16,24.47611111,26.09972222,25.64702381,0.0,5.019027778,5.384722222000001,5.219642857,0.0,36.78194444,30.11666667,37.29761905,0.0,0.0,0.0,0.0,0.0,0.3409603865097501
6678,LINDEN - 700,1.0,Utilities,32.8375,-94.62416667,TX,Oct,2011,0,12,22.62291169,21.9823911,20.69642857,0.0,1.644221585,1.899814643,1.778571429,0.0,56.44705295,57.35339806,59.45416667,0.0,0.0,0.0,0.0,0.0,0.2504120348200251
6682,10420,25.0,Arson,33.95683333,-94.87466666,OK,Aug,2011,1,16,31.3713545,33.19025875,35.34241245,35.47540984,2.643551523,2.6462709280000003,2.523346304,3.567213115,51.88464031,45.37138508,38.92607004,35.21311475,0.0,0.0,0.0,0.0,0.2519902032686636
6694,MCCAULEY,7.0,Utilities,37.74694444,-119.9916667,CA,Jun,2001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953588814351892
6695,BULL RUN,2.0,Other,37.150392,-80.098778,VA,Mar,2002,0,0,5.909955752,5.554564756,8.276623377,0.0,3.5539823010000005,3.387048832,3.41038961,0.0,55.59246575,53.60879121,49.39189189,0.0,51.4,45.2,45.2,0.0,0.1158386839812763
6700,F,3.0,Lightning,42.55166667,-121.575,OR,Jul,1994,0,4,21.17444444,24.07444444,25.645238100000004,0.0,3.445694444,3.571666667,3.586904762,0.0,40.98611111,37.51111111,36.70238095,0.0,0.0,0.0,0.0,0.0,0.5094445016603499
6701,WOOD TICK,1.0,Arson,48.8417,-99.8962,ND,May,2006,0,15,10.56262425,10.37327189,11.61702128,0.0,4.790656063999999,5.099078341,4.367021277,0.0,61.65658747,61.61722488,53.68817204,0.0,36.9,12.0,0.3,0.0,0.2933728042977594
6704,WEST KILI,1.5,Arson,43.1889,-102.3357,SD,Apr,2005,0,9,3.695691383,3.662271062,7.364351852,0.0,5.078657315,4.247985348,4.301388889,0.0,59.42842324,66.85604607,52.26666667,0.0,45.4,40.8,32.0,0.0,0.3180472555566862
6707,DEER STAND FIRE,18.0,Arson,34.8254,-79.2182,NC,Apr,2010,0,16,15.24682081,17.45925926,20.19071038,0.0,3.401040462,3.749382716,3.862295082,0.0,67.68345324,65.1980198,63.9010989,0.0,64.9,34.4,13.0,0.0,0.1094501582891511
6709,DOF#175,30.0,Utilities,26.2438,-81.4134,FL,Mar,2001,0,12,20.05803571,20.5526839,19.80658436,0.0,2.985046729,3.023849372,3.252360515,0.0,70.58429119,74.26041667,72.17518248,0.0,34.7,34.4,33.8,0.0,0.1355307965923666
6710,70,1.0,Debris Burning,31.52233836,-88.51585874,MS,Jul,2015,0,12,27.38006027,28.224429,28.2284,0.0,1.532697137,1.39980139,1.3434,0.0,74.36217458,73.08534851,71.99719101,0.0,0.0,0.0,0.0,0.0,0.1950056791744854
6714,430,1.0,Lightning,41.50722222,-120.9766667,CA,Jul,2003,1,15,20.73323823,22.991549300000003,25.15976331,26.95652174,2.7328102710000004,2.622253521,2.467455621,1.873913043,34.15714286,32.49295775,30.68047337,44.56521739,0.0,0.0,0.0,0.3,0.5037002576093261
6719,SWITCHBACK,0.8,Other,40.6192,-109.4761,UT,Jul,2012,0,15,24.39156627,24.1537037,25.13235294,0.0,2.52295302,2.409018568,2.135294118,0.0,36.31147541,41.22580645,39.23636364,0.0,11.5,7.1,0.0,0.0,0.3884779302697834
6720,BANJO BRANCH,1.0,Arson,35.248217,-87.78145,TN,Jun,2010,0,15,24.51482966,25.90804124,27.10553191,0.0,1.731863727,1.789072165,1.294468085,0.0,78.8372093,79.01652893,78.88936170000001,0.0,122.3,60.7,8.6,0.0,0.1857837455852591
6721,FERN (40),45.0,Debris Burning,30.5934,-83.3359,FL,Jan,2012,0,12,14.67319588,16.3625,14.7546875,0.0,2.117654639,2.1134375,1.565625,0.0,75.11384217,75.58176101,79.4516129,0.0,17.6,13.3,0.0,0.0,0.1489408997354904
6723,FARR,410.8,Other,40.0255,-117.5948,NV,Sep,2007,1,14,24.70371389,22.93907104,20.85,21.80833333,2.700137552,2.599453552,2.536904762,2.041666667,23.22145805,26.98087432,23.69047619,21.58333333,0.0,0.0,0.0,0.0,0.4698581045735439
6726,SOUTH SPRING,4.1,Lightning,35.04061,-108.77846,NM,Jul,2009,0,15,20.03694268,22.05731707,23.50104167,0.0,3.452101911,3.209512195,3.6515625,0.0,39.95390525,43.66995074,36.19270833,0.0,26.5,12.0,0.3,0.0,0.3845439404105262
6738,SCHOOL,2.0,Debris Burning,46.8499,-92.5002,MN,Apr,1997,0,15,0.449860724,-0.609550562,2.432926829,0.0,3.294846797,3.630337079,3.192073171,0.0,63.59287926,54.6635514,57.94512195,0.0,0.0,0.0,0.0,0.0,0.2242938802122944
6740,JETPORT1N,3.0,Other,25.92269,-80.83346,FL,May,2000,1,12,24.11271298,25.0964467,25.36315789,25.08333333,3.834056988,3.566141732,3.831147541,3.333333333,69.06137725,70.24269006,69.3190184,65.25,5.5,5.2,4.9,0.0,0.1306914698916916
6741,BOURLAND,30.0,Other,38.12277778,-119.8675,CA,Jun,1993,97,0,28.18472222,27.77194444,28.10535714,27.90041667,4.718333333,4.888055556,5.972619047999999,4.448194443999999,75.88888889,77.39722222,77.69047619,77.09166667,0.0,0.0,0.0,0.0,0.4938945815454529
6746,BEAVER,2.0,Lightning,44.71027778,-104.3633333,WY,Jul,2003,1,15,21.91304348,24.76923077,27.0,0.0,3.008695652,3.307692308,3.2625,0.0,57.08695652,49.69230769,50.0,0.0,0.0,0.0,0.0,0.0,0.3371125679935047
6748,HWY 155 MM 73,1420.0,Utilities,48.3394,-119.4231,WA,Jul,2008,5,15,20.41782313,23.81850829,23.59345238,21.59685039,3.084468665,3.167867036,3.432142857,4.038582677,42.82561308,39.37950139,41.00595238,30.74015748,20.1,1.3,1.3,0.0,0.4859180165550147
6757,BTU DOE 2,10857.0,Lightning,39.73488,-121.7361,CA,Aug,1999,13,0,23.41495601,23.72268908,25.53012048,26.07986111,2.92228739,2.542016807,2.003012048,2.551567944,54.99241275,53.12463768,44.39877301,43.23344948,0.0,0.0,0.0,0.5,0.5122536222967975
6761,RICHMOND RIDGE 2,5.0,Lightning,47.31777778,-113.5083333,MT,Aug,2015,84,15,19.62956927,20.76792453,20.06464646,16.85934066,2.441128085,2.069212411,2.070618557,2.307575758,46.65099882,42.11455847,45.42268041,49.98267074,37.0,7.0,0.0,18.6,0.426395485224982
6767,FY2013-BURKE-037,29.71,Debris Burning,32.99805556,-81.75194444,GA,Feb,2013,0,12,13.05982059,10.75563981,12.75577689,0.0,1.787440982,2.4284360190000003,2.540039841,0.0,72.39627959,65.5,69.76034858,0.0,0.0,0.0,0.0,0.0,0.1330569592904951
6768,CLE10827143,15.0,Arson,35.56069,-92.01299,AR,Mar,2014,0,15,3.479610751,2.397590361,0.650793651,0.0,2.261752434,1.806302132,1.217261905,0.0,61.87685874,63.68430826,72.85458167,0.0,72.7,48.5,45.2,0.0,0.2243872099168213
6771,OWL BRANCH # 3,3.3,Arson,35.4892,-83.3403,NC,Apr,2010,2,15,9.981809745,12.17813953,14.50218254,11.67777778,1.385939675,1.397581395,1.365873016,0.4625,65.81366171,61.30130597,57.54671968,53.77083333,0.0,0.0,0.0,0.0,0.1455921598696781
6776,LISMAN,0.7,Arson,38.61805556,-82.69944444,OH,Mar,2012,0,0,8.938342441,10.39230769,15.84795082,0.0,2.989972401,2.7976576580000003,1.826337449,0.0,64.11463187,64.32720588,66.9,0.0,174.2,107.8,49.4,0.0,0.1381428379892519
6790,RAILROAD FIRE,1.0,Utilities,30.43333333,-88.41666667,MS,Sep,2005,0,12,26.7290562,26.56776471,27.59950249,0.0,3.700530223,2.332941176,2.041791045,0.0,69.20216216,62.12264151,66.18,0.0,318.4,0.0,0.0,0.0,0.1949332089988527
6793,CEDAR,5.0,Accidental,44.0767,-99.6346,SD,Oct,1998,0,15,15.60805085,12.05555556,9.306508876,0.0,4.525354108,4.550277778,5.5798816570000005,0.0,66.42197452,70.81605351,75.6171875,0.0,0.0,0.0,0.0,0.0,0.2919535185707727
6795,BERGER,3.0,Accidental,42.4522,-114.5628,ID,Jul,2008,0,9,22.9370319,23.20527778,22.54345238,0.0,3.611927878,3.6125,3.404166667,0.0,31.2371706,29.61111111,26.77380952,0.0,0.0,0.0,0.0,0.0,0.438308366010617
6798,POWERLINE 8,14.75,Utilities,29.13,-81.84222222,FL,Mar,2011,11,12,-12.92462376,-14.93834221,-12.33796526,-2.169160354,3.252777778,2.878888889,3.054761905,3.453030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1368025410188922
6807,BLUNDELL,3.0,Lightning,38.4636,-112.8744,UT,Aug,1998,1,0,24.56216216,25.02061856,25.45098039,22.88888889,3.534054054,4.048453608,4.582352941,4.455555556,41.84324324,39.73195876,33.84313725,59.66666667,20.8,20.8,0.0,0.0,0.423156677986912
6815,COPPER,250.0,Lightning,41.09333333,-122.62166670000002,CA,Sep,1994,5,15,16.98485134,15.55761589,14.71727642,20.62704225,1.558895706,1.614664144,1.821341463,1.682816901,43.83577159,46.94134342,47.09146341,31.82253521,0.0,0.0,0.0,0.0,0.5207777824238597
6832,MARK,3.0,Arson,46.9661,-95.3917,MN,May,2002,0,15,5.979512735,7.783168317,9.411637931,0.0,4.763344408,4.736633663,4.3596982760000005,0.0,66.68333333,66.34427861,64.4143167,0.0,0.0,0.0,0.0,0.0,0.2511864163790729
6841,CHEROKEE,10.0,Other,39.576231,-121.549289,CA,Aug,2000,0,0,26.28351955,27.63788301,25.06547619,0.0,3.2147512860000003,3.031541219,3.199236641,0.0,50.33333333,47.76923077,53.952,0.0,0.0,0.0,0.0,0.0,0.5104074792236986
6846,CESSAMY,0.8,Debris Burning,38.294494,-77.470072,VA,Feb,2009,0,0,-0.492359121,0.639846743,0.5829875520000001,0.0,2.394603629,2.497413793,3.300622407,0.0,66.04683698,64.30279898,62.24465558,0.0,0.0,0.0,0.0,0.0,0.0921523365284899
6855,3MILE HILL,4.0,Other,44.2332,-117.151,OR,Sep,1992,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4637854072066372
6856,BORREGO,0.75,Lightning,35.644722200000004,-106.591944,NM,Jul,2010,15,15,22.28830084,21.78232558,20.12326044,22.47843531,3.623862581,3.432651163,3.4385685880000003,3.078592965,29.16908665,38.73465534,50.35772358,42.22613065,0.0,0.0,0.0,0.0,0.3627730855554196
6858,TURNER GULCH,1.0,Other,43.51734,-116.04444,ID,Aug,2010,1,9,23.44691701,22.03528319,23.22465209,22.0,2.472588126,2.453853296,2.008548708,4.854166667,41.55612245,43.85608171,38.94632207,28.80555556,7.9,7.9,0.0,0.0,0.4528359011676273
6872,CHALLENGER,15.0,Utilities,34.15,-112.134,AZ,Jul,1994,0,16,35.27290749,36.42077922,39.70550459,0.0,4.093171806,4.2480519480000005,4.280733945,0.0,20.70484581,25.14285714,19.63302752,0.0,0.0,0.0,0.0,0.0,0.4182795894217237
6885,5,15.0,Arson,38.73,-95.4,KS,Jan,2015,0,0,-1.319689119,0.0,0.0,0.0,4.4528497410000005,0.0,0.0,0.0,66.51295337,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2541484907441655
6892,EAGLE UNIT II,50.0,Arson,45.6308,-100.5892,SD,Jun,2010,1,15,17.41904762,17.25202864,17.21549296,19.592,4.980952381,3.956085919,4.617370892,4.934782609,68.66300366,71.05966587,75.20657277,67.47826087,57.2,12.0,8.2,0.0,0.300609372577276
6893,FY2012-SUMTER-042,0.59,Debris Burning,32.15233412,-84.38081184,GA,Mar,2012,0,12,12.21911422,14.42364991,16.3452381,0.0,2.799440559,3.3703910610000003,3.433928571,0.0,70.21608643,71.18091009999999,72.01240695,0.0,0.0,0.0,0.0,0.0,0.1571310139133486
6898,20051,80.0,Arson,35.31888889,-95.41583333,OK,Mar,2012,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2561837167588507
6899,FY2000-DECATUR-085,1.8,Debris Burning,30.8989,-84.4339,GA,Feb,2000,0,12,9.397142857,6.12173913,8.348101266,0.0,4.213765823,4.004590164,3.016,0.0,61.62762238,58.33450704,52.808,0.0,0.0,0.0,0.0,0.0,0.1585411994551844
6901,HORSE.,6.0,Debris Burning,38.56805556,-120.2847222,CA,Nov,2002,5,0,2.781941032,2.776515152,2.437058824,0.555284553,2.817466175,2.183838384,1.007058824,2.095934959,61.02996255,68.94791667,71.32142857,48.69918699,41.4,41.4,0.0,0.0,0.4979326529424401
6906,MADERA,3.0,Other,36.909389,-120.019399,CA,Aug,2015,0,0,27.79914934,26.89841566,27.71371769,0.0,2.606820809,0.0,0.0,0.0,40.61574074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4960966993021789
6909,PLAYGROUND,2.5,Arson,33.3003,-110.4182,AZ,Jun,2001,0,16,27.88450704,28.62253521,28.48809524,0.0,4.37443609,4.34954955,4.51875,0.0,16.74246988,12.67867868,12.20625,0.0,10.9,0.0,0.0,0.0,0.4018386441343304
6910,HILL,1.0,Debris Burning,44.0772,-99.6168,SD,Apr,1993,0,15,-4.071550498,-1.265895954,4.745180723,0.0,4.6024182080000005,5.110982658999999,5.612650602,0.0,84.44698545,84.56355932,85.94871795,0.0,0.0,0.0,0.0,0.0,0.2917841419497697
6911,COLFCOURSE,1.0,Accidental,43.0139,-102.5491,SD,Sep,2001,0,9,21.0705036,19.10826211,15.66871166,0.0,4.565798046,5.152201258,4.208163265,0.0,50.44754098,53.3343949,60.62068966,0.0,4.8,4.8,0.8,0.0,0.3201567231251618
6924,RAIL ROAD SPRINGS,10.0,Lightning,41.793072,-113.169167,UT,Jul,2011,1,15,17.41673611,20.01331019,20.76894841,22.32222222,2.676944444,2.618055556,2.558928571,2.645833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4246149845744584
6935,MM70 I84,1.0,Utilities,43.39488,-116.00707,ID,May,2012,0,9,13.44257768,13.56831683,16.74210526,0.0,4.451898733999999,4.508415842,4.238596491,0.0,46.69571046,39.58333333,31.85964912,0.0,15.3,0.0,0.0,0.0,0.4524995575157835
6942,RAILWAY,3.0,Utilities,45.7241,-107.5537,MT,Mar,2013,0,15,-4.23580533,-0.272845953,2.036363636,0.0,2.82363847,3.219060052,3.26875,0.0,72.06375443,63.50659631,56.90340909,0.0,3.6,0.5,0.0,0.0,0.3678759873655792
6949,LONG,43.0,Lightning,33.77416667,-108.4266667,NM,Jul,2008,1,16,23.42151394,25.73350923,25.1543956,25.71428571,4.279415671000001,3.92005277,3.914285714,4.785714286,21.84727756,22.04221636,27.87362637,30.0,0.6,0.3,0.3,0.0,0.3819055200488703
6950,COLUSA NWR EAST BOUNDARY,3.0,Other,39.12326,-122.027391,CA,Jul,2009,0,0,23.40752089,25.74689266,24.67916667,0.0,3.373119777,2.941525424,3.703571429,0.0,49.48396095,43.97167139,46.26190476,0.0,0.0,0.0,0.0,0.0,0.5155359548267393
6951,BEAR BRANCH FOX LOT,5.0,Utilities,37.68844,-83.09858,KY,Nov,2011,0,0,10.53987226,11.42579564,11.92241993,0.0,1.562226277,1.715410385,1.564768683,0.0,72.09082569,74.79187817,79.32384342,0.0,145.9,88.5,39.7,0.0,0.1421823649697071
6956,FY2012-MUSCOGEE-001,9.2,Accidental,32.51498347,-84.93468153,GA,Sep,2011,0,12,28.82835821,29.48368984,29.46228571,0.0,2.266293532,2.209358289,2.758285714,0.0,61.12577833,53.63101604,49.60571429,0.0,128.2,0.0,0.0,0.0,0.1618477249605003
6965,BROOM CREEK,2.0,Accidental,35.28694444,-83.02388889,NC,Apr,2012,0,15,13.82986767,14.41674596,14.60655738,0.0,1.062145558,1.191151284,0.91045082,0.0,68.36275013,67.38453501,70.19437939,0.0,0.0,0.0,0.0,0.0,0.1428888456164574
6970,BLACK,66.7,Lightning,29.985,-93.64611111,LA,Jun,2006,7,12,23.83648393,25.08842897,25.55983773,25.74451098,2.363705104,2.344967074,2.471399594,0.912974052,74.6453012,74.95206136,78.74948665,69.79744136,0.0,0.0,0.0,0.0,0.2434370334258184
6972,STONE,5.0,Other,46.1447,-100.7524,ND,Aug,1997,0,9,22.37896071,21.0173913,20.02923977,0.0,3.402661597,3.444245524,3.780701754,0.0,65.90884718,63.69722222,60.58479532,0.0,30.0,14.2,4.8,0.0,0.3020413191965312
6983,HIGH ROCK,30.0,Lightning,40.6167,-117.8283,NV,Jul,2006,2,15,32.10666667,33.75342466,34.16666667,34.90909091,3.926,3.809589041,4.13,2.481818182,19.46666667,17.35616438,20.9,14.63636364,7.2,0.0,0.0,0.0,0.4719660473695382
6984,CORINTH,10.0,Arson,31.505,-88.81833333,MS,Mar,1997,0,12,16.7628294,16.40947075,18.58333333,0.0,2.252981969,2.235097493,2.00952381,0.0,69.44722222,65.27576602,61.95833333,0.0,0.0,0.0,0.0,0.0,0.1977786625811286
6991,SCRAPE (05),5.0,Arson,27.9301,-80.7186,FL,May,2014,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278579101970329
6993,WHERE'S THE,0.8,Lightning,39.08833333,-105.39166670000002,CO,Aug,1996,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349231874983809
7001,GREEN MILE,3.0,Other,43.52111111,-85.73861111,MI,May,2008,0,9,11.2746642,11.43188137,11.30417495,0.0,2.920518759,2.911584801,3.224652087,0.0,62.94647087,62.88772598,64.27368421,0.0,0.0,0.0,0.0,0.0,0.1633827872597768
7020,10306,25.0,Utilities,33.78799998,-94.67716668,OK,Oct,2010,0,16,20.86105948,17.54722222,17.85515873,0.0,2.048513011,1.837592593,1.578571429,0.0,63.76017233,58.3967803,59.27459016,0.0,0.0,0.0,0.0,0.0,0.2502579230032395
7021,VAUGHT MTN.,6.0,Arson,34.425,-93.67333333,AR,Sep,2000,0,16,28.5751938,28.70418006,28.88356164,0.0,0.975465839,0.8238709679999999,0.7527397259999999,0.0,58.69377163,56.734082400000005,54.45,0.0,10.5,4.1,4.1,0.0,0.2404881035789667
7025,KEWA,5.5,Lightning,48.17966,-118.2214,WA,Jun,2014,2,15,14.27172414,13.40082988,15.69951923,14.91269841,2.651278928,2.502386117,2.514,2.284210526,65.19410319,73.89473684,70.52020202,66.03636364,56.6,53.3,22.4,0.0,0.4737153035165855
7041,MICROWAVE,15.0,Lightning,32.0864,-103.3724,NM,Jun,2011,0,12,27.72176309,30.67036011,31.24940476,0.0,5.280524862,5.673407202000001,4.81547619,0.0,25.26713287,28.15406162,24.37349398,0.0,0.0,0.0,0.0,0.0,0.3339243279900297
7044,C&R,1.4,Debris Burning,36.80861111,-92.06027778,MO,Mar,2003,0,0,6.558599696,12.35126582,12.00606061,0.0,3.15281583,3.1822784810000004,3.14969697,0.0,67.53385827,67.1483871,62.29268293,0.0,29.3,28.5,18.8,0.0,0.2240973825438568
7045,RICE 3,1.0,Accidental,44.78805556,-93.405,MN,Mar,2010,0,15,0.303793467,4.060516605,4.359259259,0.0,2.881981033,3.391881919,3.3634920630000003,0.0,72.93397231,79.60150376,64.13756614,0.0,23.4,22.4,1.3,0.0,0.2331938490905361
