,fire_index,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_cont,Wind_cont,Hum_cont,Prec_cont,year
4468,18380,2.5,Lightning,37.40472222,-113.6980556,Sep,0,0.0,0.0,0.0,0.0,2004
4469,18381,3.0,Arson,46.424690000000005,-120.35672,May,0,0.0,0.0,0.0,0.0,2012
4470,18382,80.0,Arson,31.332823699999995,-89.84196908,Feb,0,0.0,0.0,0.0,0.0,1994
4471,18383,87.0,Lightning,34.76472222,-94.72083333,Aug,0,0.0,0.0,0.0,0.0,2011
4472,18385,5.0,Debris Burning,32.842532,-86.83744899999999,Nov,0,0.0,0.0,0.0,0.0,2003
4473,18388,56.0,Arson,32.89194444,-94.66222222,Jul,0,0.0,0.0,0.0,0.0,2011
4474,18396,4.5,Arson,33.9845,-85.3742,Jul,0,0.0,0.0,0.0,0.0,1994
4475,18403,0.7,Lightning,41.28833333,-121.96666670000002,Jun,0,0.0,0.0,0.0,0.0,1997
4476,18408,13.18,Debris Burning,32.2013,-83.5306,Nov,0,0.0,0.0,0.0,0.0,2001
4477,18412,1.0,Lightning,43.15888889,-122.4436111,Aug,1,18.45769231,1.069230769,66.92307692,0.5,2009
4478,18413,1.0,Lightning,30.16666667,-84.97833333,Jun,0,0.0,0.0,0.0,0.0,1999
4479,18414,1.0,Utilities,33.3917,-103.7115,Jun,0,0.0,0.0,0.0,0.0,2015
4480,18423,5.0,Debris Burning,31.2162115,-90.86953658,Sep,0,0.0,0.0,0.0,0.0,1999
4481,18425,2.0,Arson,35.7103,-94.8678,Mar,0,0.0,0.0,0.0,0.0,2005
4482,18428,3.0,Debris Burning,32.37382702,-89.15924579,Feb,0,0.0,0.0,0.0,0.0,1999
4483,18436,1.0,Accidental,39.45093779,-78.16157151,Feb,0,0.0,0.0,0.0,0.0,2002
4484,18445,1.3,Debris Burning,34.1946,-84.87555278,Nov,0,0.0,0.0,0.0,0.0,2013
4485,18449,5.0,Debris Burning,38.15,-91.16,Apr,0,0.0,0.0,0.0,0.0,2014
4486,18453,2.0,Debris Burning,34.50677,-93.20569,Sep,0,0.0,0.0,0.0,0.0,2011
4487,18459,1.0,Debris Burning,47.268,-95.6248,Apr,0,0.0,0.0,0.0,0.0,2003
4488,18466,26.0,Arson,33.55843426,-89.64812968,Oct,0,0.0,0.0,0.0,0.0,2015
4489,18468,4.0,Accidental,30.54605746,-88.45371777,Jan,0,0.0,0.0,0.0,0.0,2015
4490,18469,45.0,Debris Burning,30.60358567,-89.45882747,Feb,0,0.0,0.0,0.0,0.0,2013
4491,18471,1.0,Utilities,35.259333000000005,-86.67371700000001,Jan,0,0.0,0.0,0.0,0.0,2015
4492,18474,1.0,Debris Burning,33.20655061,-89.53171451,Oct,0,0.0,0.0,0.0,0.0,1999
4493,18476,0.64,Debris Burning,33.5556,-84.0347,Mar,0,0.0,0.0,0.0,0.0,1993
4494,18480,0.8,Debris Burning,34.41636053,-85.38856128,Feb,0,0.0,0.0,0.0,0.0,2011
4495,18490,2.0,Debris Burning,47.8722,-95.0281,Apr,0,0.0,0.0,0.0,0.0,1999
4496,18491,1.16,Debris Burning,31.7044,-84.0759,Jun,0,0.0,0.0,0.0,0.0,1996
4497,18492,1.0,Arson,33.1181957,-89.53193921,Apr,0,0.0,0.0,0.0,0.0,1992
4498,18495,1.0,Debris Burning,32.101287,-110.995373,Dec,0,0.0,0.0,0.0,0.0,2010
4499,18496,5.0,Lightning,43.2063,-113.9953,Jul,1,25.125,3.44375,40.1875,0.0,1998
4500,18498,1.0,Utilities,35.034933,-119.381292,Jul,0,0.0,0.0,0.0,0.0,2004
4501,18512,2378.0,Arson,32.827,-94.09733333,Sep,6,25.6778481,2.964556962,55.59493671,8.6,2011
4502,18519,2.0,Accidental,35.64125,-88.181567,Mar,0,0.0,0.0,0.0,0.0,2014
4503,18524,3.7,Arson,33.4529,-84.3422,Apr,0,0.0,0.0,0.0,0.0,1996
4504,18527,300.0,Lightning,38.3153,-109.1034,Jul,3,0.0,0.0,0.0,0.0,1997
4505,18528,9.57,Debris Burning,32.85994444,-82.50872222,Jul,0,0.0,0.0,0.0,0.0,2015
4506,18529,2.0,Arson,39.29378726,-78.4266646,Mar,0,0.0,0.0,0.0,0.0,2013
4507,18531,1.0,Utilities,41.28993,-110.41191,Aug,0,0.0,0.0,0.0,0.0,2013
4508,18533,1.0,Arson,32.63608534,-89.40176219,Feb,0,0.0,0.0,0.0,0.0,1992
4509,18534,20.0,Debris Burning,33.0767,-111.7657,Sep,0,0.0,0.0,0.0,0.0,1993
4510,18539,300.5,Utilities,43.7469,-113.2767,Jul,21,22.682,2.2348,74.0741483,0.0,2006
4511,18545,80.0,Debris Burning,34.34216412,-90.06711106,Mar,0,0.0,0.0,0.0,0.0,1995
4512,18548,7.0,Lightning,34.434635,-80.191864,Jul,0,0.0,0.0,0.0,0.0,2011
4513,18549,20.0,Accidental,41.695,-115.29,Aug,1,12.5,0.0,35.0,0.0,1998
4514,18551,2.0,Utilities,33.889516,-117.07081399999998,Aug,0,0.0,0.0,0.0,0.0,2009
4515,18553,70.0,Debris Burning,34.7061,-97.4258,Jan,0,0.0,0.0,0.0,0.0,2008
4516,18554,3.0,Arson,32.61234066,-88.51336237,Mar,0,0.0,0.0,0.0,0.0,1998
4517,18567,10.0,Lightning,38.3614,-113.2839,Jul,1,0.0,0.0,0.0,0.0,1997
4518,18568,15.0,Arson,34.52848074,-88.26525422,Oct,0,0.0,0.0,0.0,0.0,2013
4519,18569,0.83,Accidental,31.4446637,-82.45540802,Feb,0,0.0,0.0,0.0,0.0,2011
4520,18570,2.0,Arson,34.54306623,-89.78189991,Mar,0,0.0,0.0,0.0,0.0,1995
4521,18573,5.5,Lightning,44.20138889,-119.4536111,Aug,4,0.0,0.0,0.0,0.0,2009
4522,18575,50.0,Debris Burning,31.311809000000004,-87.183923,Feb,0,0.0,0.0,0.0,0.0,2008
4523,18591,1.0,Arson,32.03449994,-88.95411191,Feb,0,0.0,0.0,0.0,0.0,1992
4524,18598,14.0,Arson,46.09074,-120.43504,Jun,3,18.32588235,2.661904762,41.6547619,0.0,2012
4525,18607,2.5,Lightning,35.65,-99.58333333,Aug,0,0.0,0.0,0.0,0.0,1994
4526,18610,18.4,Debris Burning,36.5769,-96.30052,Mar,1,9.56875,2.984375,68.84375,3.8,2011
4527,18616,1200.0,Lightning,41.65643,-100.1465,Jun,0,0.0,0.0,0.0,0.0,2012
4528,18623,1.0,Debris Burning,38.751867,-121.331317,Feb,0,0.0,0.0,0.0,0.0,2014
4529,18625,1.5,Accidental,34.79968611,-85.47045556,Jan,0,0.0,0.0,0.0,0.0,2014
4530,18628,30.0,Debris Burning,31.09400184,-88.83166471,Sep,0,0.0,0.0,0.0,0.0,1995
4531,18629,1.0,Debris Burning,38.61583333,-82.68,Nov,0,0.0,0.0,0.0,0.0,2009
4532,18633,25.0,Utilities,43.92350185,-84.69622002,May,1,12.02727273,4.1363636360000005,39.22727273,0.0,1992
4533,18637,1.0,Lightning,39.3919,-115.4478,Jul,1,22.28,3.808,17.92,0.0,2008
4534,18638,2.0,Debris Burning,39.14,-95.16,Mar,0,0.0,0.0,0.0,0.0,2015
4535,18640,5.0,Lightning,37.98333333,-105.00083329999998,Jun,1,22.29,3.427586207,47.48275862,3.6,2001
4536,18641,1.21,Arson,31.8236,-81.653,Apr,0,0.0,0.0,0.0,0.0,1994
4537,18642,4.0,Debris Burning,34.093647,-80.047386,Sep,0,0.0,0.0,0.0,0.0,2014
4538,18644,5.0,Lightning,48.01,-120.56,Jul,5,29.35454545,2.119008264,36.14876033,0.3,2009
4539,18645,2.0,Utilities,38.225564,-91.807597,Feb,0,0.0,0.0,0.0,0.0,2014
4540,18650,1.0,Debris Burning,37.167727,-88.502167,Jul,0,0.0,0.0,0.0,0.0,2012
4541,18651,64.0,Debris Burning,35.08426667,-95.54876664,Apr,0,0.0,0.0,0.0,0.0,2009
4542,18655,1.0,Lightning,41.9999,-116.0009,Jul,0,0.0,0.0,0.0,0.0,1996
4543,18665,54.0,Lightning,41.9725,-118.4594,Jul,1,22.89166667,1.545833333,54.66666667,0.3,2006
4544,18666,1.45,Lightning,43.0889,-77.5005,Apr,0,0.0,0.0,0.0,0.0,2015
4545,18671,3.0,Utilities,46.75666667,-110.865,Oct,0,0.0,0.0,0.0,0.0,1994
4546,18674,1.0,Debris Burning,31.7562993,-88.61679716,May,0,0.0,0.0,0.0,0.0,1996
4547,18676,1433.0,Lightning,35.5683,-111.4383,Jul,5,24.87083333,3.626666667,70.00833333,0.0,2013
4548,18684,8.0,Utilities,33.954097999999995,-86.963206,Nov,0,0.0,0.0,0.0,0.0,2007
4549,18690,2.0,Accidental,33.3001,-110.434,May,0,0.0,0.0,0.0,0.0,1993
4550,18694,0.68,Debris Burning,33.607,-83.9936,Jan,0,0.0,0.0,0.0,0.0,1992
4551,18695,9493.0,Lightning,45.20055556,-114.7416667,Jul,88,21.04976911,1.792351129,40.85589295,2.5,2013
4552,18697,3.0,Accidental,35.020267,-87.7808,Mar,0,0.0,0.0,0.0,0.0,2011
4553,18700,1.0,Arson,35.6967,-96.1992,Apr,0,0.0,0.0,0.0,0.0,2006
4554,18701,20.0,Arson,33.23085189,-90.1069864,Mar,0,0.0,0.0,0.0,0.0,1993
4555,18703,1.0,Arson,47.9786,-102.3467,Jul,0,0.0,0.0,0.0,0.0,2013
4556,18706,5.0,Arson,32.64539811,-90.04028186,Sep,0,0.0,0.0,0.0,0.0,1995
4557,18715,4.0,Debris Burning,31.48626261,-89.98600407,Sep,0,0.0,0.0,0.0,0.0,1999
4558,18718,65.92,Arson,31.875,-81.4714,Apr,1,21.42608696,1.908695652,54.60869565,0.0,1993
4559,18728,1.0,Debris Burning,37.38578975,-81.66638763,Mar,0,0.0,0.0,0.0,0.0,2004
4560,18735,38.0,Arson,38.10384343,-81.58616178,Apr,0,0.0,0.0,0.0,0.0,2002
4561,18739,6.0,Arson,30.67474652,-88.45824691,Feb,0,0.0,0.0,0.0,0.0,1995
4562,18740,6.25,Lightning,35.17722222,-84.55444444,Aug,0,0.0,0.0,0.0,0.0,2008
4563,18741,1.02,Arson,34.7901,-85.198,Mar,0,0.0,0.0,0.0,0.0,1994
4564,18745,1.0,Lightning,33.02557,-93.90531,Oct,0,0.0,0.0,0.0,0.0,2011
4565,18751,2.0,Debris Burning,37.35,-83.8,Nov,0,0.0,0.0,0.0,0.0,2002
4566,18754,1.2,Arson,31.3266,-81.857,Apr,0,0.0,0.0,0.0,0.0,1992
4567,18757,19.0,Utilities,33.15027778,-86.17666667,May,0,0.0,0.0,0.0,0.0,2007
4568,18760,0.53,Debris Burning,34.67,-84.8225,Mar,0,0.0,0.0,0.0,0.0,1994
4569,18761,1.0,Utilities,42.6064,-114.4344,Jun,0,0.0,0.0,0.0,0.0,2012
4570,18769,2.2,Arson,31.23372222,-82.68063889,Jul,0,0.0,0.0,0.0,0.0,2015
4571,18772,2.5,Accidental,47.18889,-95.67444,Mar,0,0.0,0.0,0.0,0.0,2010
4572,18774,3.0,Arson,34.240559000000005,-88.151887,Jul,0,0.0,0.0,0.0,0.0,2006
4573,18776,1.5,Arson,42.70654849,-73.69548177,Nov,0,0.0,0.0,0.0,0.0,2004
4574,18777,1.46,Debris Burning,34.08305556,-83.58305556,Feb,0,0.0,0.0,0.0,0.0,2014
4575,18780,6.0,Debris Burning,45.77993528,-93.94467816,Apr,0,0.0,0.0,0.0,0.0,2015
4576,18788,31.0,Utilities,43.33827,-115.87618,Sep,0,0.0,0.0,0.0,0.0,2003
4577,18789,30.0,Lightning,32.14166667,-109.3222222,May,3,28.5109589,4.275342466000001,18.68493151,0.3,2009
4578,18791,3.67,Debris Burning,32.61663947,-84.98120822,Jan,0,0.0,0.0,0.0,0.0,2012
4579,18800,1.0,Lightning,39.3333,-108.484,Jul,1,0.0,0.0,0.0,0.0,1994
4580,18801,0.75,Lightning,43.77444444,-103.6672222,Jun,0,0.0,0.0,0.0,0.0,2005
4581,18803,3.0,Debris Burning,43.1261,-108.7262,May,0,0.0,0.0,0.0,0.0,2006
4582,18812,1.0,Lightning,29.9011,-81.3862,Jun,0,0.0,0.0,0.0,0.0,2015
4583,18823,3.0,Utilities,35.00955,-79.3472,Jan,0,0.0,0.0,0.0,0.0,2012
4584,18824,5.0,Debris Burning,31.07446299,-89.90449613,Oct,0,0.0,0.0,0.0,0.0,2014
4585,18828,2.0,Debris Burning,35.852833000000004,-84.507,Apr,0,0.0,0.0,0.0,0.0,2010
4586,18831,2.0,Accidental,38.15870253,-81.48771782,Oct,1,17.659375,1.171875,66.875,0.0,2012
4587,18836,3.6,Arson,36.07361111,-92.44555556,Nov,0,0.0,0.0,0.0,0.0,2009
4588,18839,106.0,Lightning,32.1431,-103.5639,Jun,3,27.36818182,6.1827586210000005,57.26436782,5.6,2014
4589,18853,1.6,Lightning,31.2933,-84.99600000000001,Aug,0,0.0,0.0,0.0,0.0,2000
4590,18855,20.0,Accidental,33.48333333,-111.14166670000002,Apr,2,0.0,0.0,0.0,0.0,2002
4591,18861,1.0,Arson,36.0214,-118.7903,Jun,0,0.0,0.0,0.0,0.0,2003
4592,18862,1706.0,Lightning,35.7527778,-106.736389,Oct,35,9.084745763,2.486440678,53.38181818,7.9,2010
4593,18864,0.7,Lightning,34.2084,-110.1034,Sep,0,0.0,0.0,0.0,0.0,2004
4594,18868,1.0,Arson,43.05446089,-78.81218961,Apr,0,0.0,0.0,0.0,0.0,2003
4595,18874,2.0,Debris Burning,33.598854,-80.275894,Jul,0,0.0,0.0,0.0,0.0,2011
4596,18875,1.79,Arson,34.6187,-85.2376,Apr,0,0.0,0.0,0.0,0.0,1995
4597,18877,2.0,Arson,36.43833333,-82.03833333,Apr,0,0.0,0.0,0.0,0.0,1997
4598,18880,5.0,Utilities,36.11051,-92.61133,Apr,0,0.0,0.0,0.0,0.0,2012
4599,18883,4.5,Accidental,47.95833333,-92.175,Jun,4,27.1712766,2.462765957,60.55913978,0.0,1995
4600,18888,12.0,Debris Burning,34.1785,-94.70367,Aug,0,0.0,0.0,0.0,0.0,2013
4601,18897,4.0,Debris Burning,34.53392875,-90.01095163,Mar,0,0.0,0.0,0.0,0.0,1996
4602,18899,0.6,Lightning,46.1877778,-113.654722,Sep,55,13.6972973,2.098918919,59.0972973,0.0,2010
4603,18905,1.0,Lightning,48.88333333,-115.59,Aug,37,14.30036014,2.369627851,57.52125,61.3,2000
4604,18907,3.0,Accidental,45.835,-86.67333333,Apr,0,0.0,0.0,0.0,0.0,1995
4605,18908,40.0,Accidental,36.88233,-108.80263,Apr,1,16.0893617,10.00212766,19.0212766,0.0,2013
4606,18913,1.0,Utilities,33.199,-105.7161,Mar,0,0.0,0.0,0.0,0.0,2005
4607,18914,1.0,Utilities,32.95166667,-105.51666670000002,Mar,1,11.58333333,1.783333333,29.16666667,0.0,1997
4608,18915,37.0,Utilities,42.995,-98.2325,Jan,0,0.0,0.0,0.0,0.0,2012
4609,18920,77.0,Debris Burning,36.73046,-85.03515,Mar,0,0.0,0.0,0.0,0.0,2007
4610,18923,5.0,Debris Burning,30.4991,-82.9255,Jan,0,0.0,0.0,0.0,0.0,2015
4611,18926,1.0,Accidental,31.87634181,-90.17480204,Mar,0,0.0,0.0,0.0,0.0,2014
4612,18928,1.0,Arson,34.71165,-79.24375,Nov,0,0.0,0.0,0.0,0.0,2013
4613,18931,7.0,Debris Burning,37.6289,-83.47259,Feb,1,6.47826087,1.739130435,44.91304348,0.0,2009
4614,18932,3.0,Debris Burning,31.66706667,-94.08736667,Apr,0,0.0,0.0,0.0,0.0,2014
4615,18938,1.4,Lightning,42.52714055,-76.88158641,Apr,0,0.0,0.0,0.0,0.0,2008
4616,18945,300.0,Lightning,35.5417,-101.7213,Jun,2,27.42321429,7.45,48.01785714,20.3,1994
4617,18950,8.0,Arson,33.763524,-85.421226,Mar,0,0.0,0.0,0.0,0.0,2004
4618,18957,5.0,Debris Burning,36.73148,-83.91891,Aug,0,0.0,0.0,0.0,0.0,2011
4619,18961,135.0,Lightning,33.61138889,-108.8713889,Jul,24,31.16609589,4.366952055,34.9640411,1.7,2005
4620,18962,0.64,Debris Burning,29.01055556,-81.79527778,Jan,5,0.0,0.0,0.0,0.0,2012
4621,18964,3.7,Lightning,37.27694444,-113.3922222,Jul,1,20.608,2.388,58.92,4.3,2006
4622,18966,60.0,Lightning,29.7775,-82.7608,May,8,24.77490347,3.221235521,68.63565891,34.0,2012
4623,18967,1.0,Accidental,47.6102778,-91.3530556,Apr,0,0.0,0.0,0.0,0.0,2010
4624,18980,15.0,Arson,31.43237813,-90.13619949,Oct,0,0.0,0.0,0.0,0.0,1997
4625,18983,5.0,Debris Burning,35.289483000000004,-79.44703299999999,Mar,0,0.0,0.0,0.0,0.0,2015
4626,18986,1.0,Utilities,32.25538333,-94.82518333,Oct,0,0.0,0.0,0.0,0.0,2011
4627,18987,1.0,Debris Burning,34.960640000000005,-87.11336999999999,Mar,0,0.0,0.0,0.0,0.0,2004
4628,18989,710.0,Lightning,37.87916667,-79.25388889,Jun,6,20.26618705,3.809701493,69.69924812,0.0,2001
4629,18994,1650.0,Utilities,32.2168,-103.6671,Mar,0,0.0,0.0,0.0,0.0,1993
4630,18999,5.0,Debris Burning,31.64367974,-89.84489946,Mar,0,0.0,0.0,0.0,0.0,1994
4631,19002,8.9,Lightning,46.02565064,-115.9457447,Jul,0,0.0,0.0,0.0,0.0,2012
4632,19003,70.0,Arson,31.31587529,-89.17679962,Mar,0,0.0,0.0,0.0,0.0,1994
4633,19006,1.7,Debris Burning,31.93320084,-109.9172974,Jan,0,0.0,0.0,0.0,0.0,2012
4634,19015,1.2,Lightning,34.0701,-84.9626,May,0,0.0,0.0,0.0,0.0,2000
4635,19024,177.0,Debris Burning,36.69166667,-92.85944444,Apr,0,0.0,0.0,0.0,0.0,2007
4636,19028,1.6,Utilities,32.655,-116.8092,May,0,0.0,0.0,0.0,0.0,2014
4637,19033,104.0,Lightning,38.98632,-112.53785,Jul,5,27.8125,3.953125,41.625,0.0,2008
4638,19037,0.6,Accidental,43.7244444,-119.671667,Jul,1,0.0,0.0,0.0,0.0,2010
4639,19038,50.0,Arson,31.47627389,-89.82237937,Oct,0,0.0,0.0,0.0,0.0,1997
4640,19040,3.0,Utilities,31.561415000000004,-87.81105500000001,Sep,0,0.0,0.0,0.0,0.0,2004
4641,19046,88.2,Arson,30.46055556,-88.41972222,Jan,1,0.0,0.0,0.0,0.0,2006
4642,19052,30.0,Lightning,45.13,-114.955,Aug,2,22.02708333,1.15625,43.29166667,0.0,1992
4643,19054,4.0,Arson,29.6367,-81.9538,Mar,0,0.0,0.0,0.0,0.0,2013
4644,19064,0.67,Debris Burning,34.8758,-84.9906,Feb,0,0.0,0.0,0.0,0.0,1995
4645,19069,1.0,Lightning,32.9036,-104.9375,Apr,1,21.19444444,3.029166667,29.19444444,0.0,2012
4646,19073,0.8,Debris Burning,34.8758,-85.0323,Feb,0,0.0,0.0,0.0,0.0,1992
4647,19082,1.5,Arson,37.61666667,-92.10083333,Mar,0,0.0,0.0,0.0,0.0,1999
4648,19084,34.0,Debris Burning,37.13138889,-91.54694444,Mar,0,0.0,0.0,0.0,0.0,2014
4649,19089,2.0,Lightning,29.5238,-81.3722,Jun,0,0.0,0.0,0.0,0.0,2011
4650,19091,2.13,Arson,31.7893,-81.6331,Mar,0,0.0,0.0,0.0,0.0,1994
4651,19095,6.0,Accidental,39.17219594,-80.78817228,Nov,1,8.347826087,4.68,48.7,0.0,2001
4652,19099,20.0,Debris Burning,33.349998,-80.833336,Jun,0,0.0,0.0,0.0,0.0,2015
4653,19100,1.0,Debris Burning,33.818504,-80.02166700000001,Jul,0,0.0,0.0,0.0,0.0,2012
4654,19103,43.0,Arson,35.14416667,-84.41222222,Mar,1,7.791666667,1.586111111,70.875,0.0,2014
4655,19107,1.0,Arson,36.0764,-106.0881,Mar,0,0.0,0.0,0.0,0.0,1993
4656,19111,2.5,Lightning,35.58416667,-105.3011111,Nov,1,13.6,3.69,27.7,0.0,1999
4657,19116,4.4,Utilities,31.8245,-84.3779,Nov,0,0.0,0.0,0.0,0.0,1994
4658,19121,5.0,Arson,25.63742,-80.49741999999999,Mar,0,0.0,0.0,0.0,0.0,2012
4659,19124,1.5,Utilities,31.33305556,-110.63944440000002,Mar,0,0.0,0.0,0.0,0.0,2007
4660,19136,0.54,Debris Burning,46.0611,-89.7866,Apr,0,0.0,0.0,0.0,0.0,2011
4661,19138,42.0,Arson,34.588452000000004,-85.556782,Mar,0,0.0,0.0,0.0,0.0,2006
4662,19144,1.0,Lightning,42.75333333,-121.67333329999998,Aug,0,0.0,0.0,0.0,0.0,1992
4663,19149,41.6,Debris Burning,32.29687966,-84.05442389,Jun,0,0.0,0.0,0.0,0.0,2011
4664,19154,2.7,Lightning,45.0833,-100.6379,Aug,0,0.0,0.0,0.0,0.0,2000
4665,19156,35.0,Accidental,43.13527778,-110.5816667,Oct,37,3.359208524,4.532844037,55.95412844,0.0,2001
4666,19158,42.5,Utilities,46.907833,-68.02972199999999,Apr,0,0.0,0.0,0.0,0.0,2012
4667,19160,16.0,Arson,34.312459999999994,-85.60784,Mar,0,0.0,0.0,0.0,0.0,2004
4668,19162,10.0,Arson,33.497925,-81.46051,Feb,0,0.0,0.0,0.0,0.0,2011
4669,19164,22.0,Accidental,37.70508264,-81.73739299,Oct,1,14.125,2.24375,29.5,0.0,1998
4670,19166,5.0,Debris Burning,31.74155433,-89.38795887,Aug,0,0.0,0.0,0.0,0.0,1995
4671,19169,0.7,Lightning,44.47638889,-111.2152778,Aug,1,23.66666667,6.833333333,38.0,0.0,1999
4672,19173,1.0,Lightning,44.61,-118.0216667,Aug,0,0.0,0.0,0.0,0.0,1994
4673,19176,15.0,Debris Burning,36.71484,-84.05078,Apr,0,0.0,0.0,0.0,0.0,2008
4674,19183,17.0,Debris Burning,30.8745,-86.5361,Dec,0,0.0,0.0,0.0,0.0,2010
4675,19194,1.0,Lightning,37.6358,-114.0978,Jul,1,0.0,0.0,0.0,0.0,2012
4676,19202,20.0,Accidental,40.07401,-99.13837,Aug,0,0.0,0.0,0.0,0.0,2012
4677,19206,0.6,Arson,36.268,-96.173,Feb,0,0.0,0.0,0.0,0.0,2009
4678,19222,14.3,Utilities,44.15645,-89.5095,Apr,0,0.0,0.0,0.0,0.0,2013
4679,19224,1.0,Debris Burning,33.323349,-80.62326,Nov,0,0.0,0.0,0.0,0.0,2012
4680,19232,1.2,Debris Burning,34.6873,-85.2592,Mar,0,0.0,0.0,0.0,0.0,2002
4681,19238,493.5,Debris Burning,37.77194444,-91.20833333,Feb,0,0.0,0.0,0.0,0.0,2004
4682,19246,8.0,Lightning,26.4617,-81.6864,May,0,0.0,0.0,0.0,0.0,2015
4683,19250,2.5,Utilities,40.98709685,-73.78874609,Jul,0,0.0,0.0,0.0,0.0,2002
4684,19252,0.9,Debris Burning,32.94444444,-83.775,Mar,0,0.0,0.0,0.0,0.0,2014
4685,19254,2.0,Accidental,31.62045529,-89.45461552,May,0,0.0,0.0,0.0,0.0,2014
4686,19261,5.22,Debris Burning,33.79011667,-82.55686111,Dec,0,0.0,0.0,0.0,0.0,2014
4687,19265,2.0,Debris Burning,35.86637,-95.03368,Jan,0,0.0,0.0,0.0,0.0,2015
4688,19267,5.78,Debris Burning,32.6642,-83.8122,Jan,0,0.0,0.0,0.0,0.0,2002
4689,19268,10.0,Arson,47.9222,-98.8254,Apr,0,0.0,0.0,0.0,0.0,1996
4690,19271,1.0,Arson,31.00737429,-88.78895918,Nov,0,0.0,0.0,0.0,0.0,1999
4691,19274,9.87,Accidental,32.56,-81.55277778,Jan,0,0.0,0.0,0.0,0.0,2013
4692,19277,0.8,Accidental,63.133,-143.7022,Jul,2,22.43636364,2.572727273,42.18181818,0.0,1993
4693,19281,5.0,Lightning,32.77,-105.84333329999998,Jul,0,0.0,0.0,0.0,0.0,1992
4694,19293,1.8,Arson,42.5576,-76.5493,Apr,0,0.0,0.0,0.0,0.0,2015
4695,19294,63.0,Arson,31.6793994,-91.02103891,Mar,0,0.0,0.0,0.0,0.0,2013
4696,19302,1.5,Debris Burning,31.560403000000004,-86.709814,Jun,0,0.0,0.0,0.0,0.0,2006
4697,19306,72.0,Arson,38.42,-75.97111111,Mar,0,0.0,0.0,0.0,0.0,2006
4698,19307,102.0,Arson,34.9064,-96.3225,Mar,0,0.0,0.0,0.0,0.0,2006
4699,19308,12.0,Debris Burning,33.71672972,-88.3079001,Mar,0,0.0,0.0,0.0,0.0,1995
4700,19309,20.0,Arson,31.96441054,-89.51818903,Feb,0,0.0,0.0,0.0,0.0,1993
4701,19313,3.0,Debris Burning,48.51666667,-104.3333333,May,0,0.0,0.0,0.0,0.0,2002
4702,19314,2.0,Utilities,33.20878,-116.935923,May,0,0.0,0.0,0.0,0.0,2009
4703,19317,1.5,Debris Burning,45.76057606,-93.08532624,May,0,0.0,0.0,0.0,0.0,2013
4704,19318,1.5,Lightning,33.7925,-108.5552778,Jul,0,0.0,0.0,0.0,0.0,2009
4705,19321,1.0,Debris Burning,45.8333,-100.8337,Apr,0,0.0,0.0,0.0,0.0,1993
4706,19328,11.35,Lightning,31.11420556,-83.21548056,Jun,0,0.0,0.0,0.0,0.0,2012
4707,19332,4.5,Arson,44.47571008,-85.36592667,May,2,13.65,0.0,0.0,0.0,1992
4708,19342,0.6,Debris Burning,33.88966667,-83.39919444,Apr,0,0.0,0.0,0.0,0.0,2014
4709,19348,2.2,Debris Burning,34.6355,-84.0119,Apr,0,0.0,0.0,0.0,0.0,2001
4710,19349,1.0,Debris Burning,31.58101857,-89.22382506,Oct,0,0.0,0.0,0.0,0.0,1992
4711,19359,3.9,Arson,34.62093757,-83.73115345,Nov,1,8.315789473999999,3.257894737,52.10526316,0.0,2002
4712,19361,0.59,Lightning,42.61959447,-73.72573611,May,0,0.0,0.0,0.0,0.0,2006
4713,19367,3.0,Debris Burning,32.17861944,-82.86615556,Mar,0,0.0,0.0,0.0,0.0,2014
4714,19379,2.0,Utilities,39.67,-98.18,Oct,0,0.0,0.0,0.0,0.0,2015
4715,19381,40.2,Arson,34.3101,-85.0475,Nov,0,0.0,0.0,0.0,0.0,1993
4716,19384,9.0,Debris Burning,33.957807,-85.89061600000001,Dec,0,0.0,0.0,0.0,0.0,2006
4717,19398,28.4,Debris Burning,31.6445,-91.9399,Jan,0,0.0,0.0,0.0,0.0,2003
4718,19406,7.0,Arson,31.06546778,-89.60587147,Dec,0,0.0,0.0,0.0,0.0,1993
4719,19408,5.0,Debris Burning,48.6,-108.634,Feb,0,0.0,0.0,0.0,0.0,2002
4720,19411,25.0,Arson,31.34002411,-89.66060006,Feb,0,0.0,0.0,0.0,0.0,1993
4721,19414,1.0,Debris Burning,31.64547105,-85.04482596,May,0,0.0,0.0,0.0,0.0,2011
4722,19417,17.0,Accidental,37.92126,-119.61931,Jun,1,28.47916667,5.179166667,72.83333333,0.0,1994
4723,19428,46.0,Lightning,34.46083333,-93.49388889,Sep,0,0.0,0.0,0.0,0.0,2012
4724,19430,5.0,Debris Burning,45.12138889,-121.9133333,May,3,22.34444444,5.272222222,50.29411765,0.0,1995
4725,19434,4.0,Utilities,39.155133,-122.792333,May,0,0.0,0.0,0.0,0.0,2013
4726,19439,15.0,Arson,33.28833333,-83.47166667,Feb,0,0.0,0.0,0.0,0.0,1996
4727,19440,1.0,Utilities,35.178000000000004,-79.53211666,Jul,0,0.0,0.0,0.0,0.0,2014
4728,19441,1.0,Accidental,43.1194,-101.0289,Jul,0,0.0,0.0,0.0,0.0,2005
4729,19442,15.0,Debris Burning,43.0163,-108.7971,Mar,0,0.0,0.0,0.0,0.0,1999
