,fire_index,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_pre_15,Wind_pre_15,Hum_pre_15,Prec_pre_15,year
2455,10286,1.5,Arson,33.6,-111.4166667,Nov,0,18.23928571,1.230357143,30.38690476,0.0,1992
2456,10289,2.3,Lightning,28.9499,-81.1104,Jun,0,26.97297297,3.961363636,70.69767442,0.0,2014
2457,10292,1.0,Debris Burning,34.82914855,-90.02307657,Mar,0,10.59111111,4.521111111000001,62.66295265,45.0,1992
2458,10303,2.0,Arson,34.86273331,-88.73408356,Nov,0,13.3040201,2.287688442,61.15189873,91.3,1999
2459,10306,57.0,Arson,30.97232575,-89.43653905,Jan,0,8.820891365,1.95264624,69.30083565,0.0,1995
2460,10311,2.0,Arson,31.40165297,-88.48464739,Nov,0,13.70194986,1.283519553,67.89548023,4.6,1999
2461,10315,24.0,Lightning,31.43761111,-83.02886111,Jul,0,27.71146617,1.988533835,72.24574669,0.0,2014
2462,10327,1.0,Lightning,47.38,-113.6383333,Aug,1,0.0,0.0,0.0,0.0,1996
2463,10329,2.0,Debris Burning,34.7,-89.265,Mar,0,12.04138889,3.763333333,56.95277778,0.0,1994
2464,10332,2.0,Debris Burning,31.209594,-88.116515,Feb,0,11.65548098,4.036241611,63.92170022,46.0,2007
2465,10336,2.3,Debris Burning,32.56494444,-82.34302778,Mar,0,14.35573123,2.235968379,66.60354374,0.0,2014
2466,10339,1.0,Utilities,34.46,-118.1933333,Aug,0,31.54101382,6.098611111,17.85581395,0.0,1995
2467,10341,120.0,Arson,35.224236,-119.4797,Aug,0,28.07617729,2.8236111110000004,41.99444444,0.0,1998
2468,10345,5.0,Utilities,30.32120556,-95.36041667,Jul,0,28.99160839,2.179020979,70.55717762,49.5,2009
2469,10349,1.0,Debris Burning,31.52407933,-89.69814558,Oct,0,20.77067669,2.567106503,69.8164755,34.3,2015
2470,10351,15.0,Debris Burning,31.98224276,-90.25311861,Jul,0,26.57510917,3.0173515980000003,76.56621005,68.1,2015
2471,10353,14.85,Accidental,32.7839,-82.9879,Oct,0,14.78653367,2.877057357,72.81142857,44.6,1996
2472,10357,12.92,Lightning,32.3559,-84.5012,Jul,0,27.73226601,2.3908867000000003,65.88674033,13.5,1995
2473,10360,1.5,Arson,46.70000093,-67.883332,May,0,6.623369565,3.658695652,49.55978261,0.0,1992
2474,10364,2.5,Debris Burning,30.24,-84.335,Feb,0,9.1625,2.018761726,74.24,121.0,2011
2475,10368,275.0,Debris Burning,30.3414026,-89.44135665,Jan,1,0.0,0.0,0.0,0.0,2014
2476,10372,1.0,Lightning,46.07111111,-115.60666670000002,Sep,3,17.56925208,0.716066482,73.39889197,16.7,2009
2477,10378,20.0,Utilities,35.042266999999995,-87.37,Feb,0,4.293386774,3.323446894,73.68595041,11.2,2011
2478,10383,2.5,Lightning,34.53833333,-110.9333333,Aug,0,25.98809524,1.981927711,46.71604938,24.0,1997
2479,10385,1.0,Accidental,32.94095615,-89.31184577,Jan,0,0.0,0.0,0.0,0.0,2014
2480,10389,13.66,Debris Burning,30.91368333,-93.82838333,Oct,0,23.26758294,1.694976303,70.60853081,0.0,2015
2481,10393,40.0,Lightning,41.9891,-101.576,Apr,0,20.16168981,0.0,0.0,0.0,2012
2482,10397,2.0,Lightning,32.998269,-116.421931,Jul,1,0.0,0.0,0.0,0.0,1998
2483,10399,13.2,Lightning,37.99,-119.145,Jul,2,22.48,2.185,22.1,0.0,1996
2484,10401,10.0,Arson,34.045,-89.80333333,Jan,0,0.0,0.0,0.0,0.0,2003
2485,10412,7.0,Lightning,45.91472222,-114.1444444,Aug,0,21.84784785,2.071071071,38.63590772,0.0,2005
2486,10416,1.78,Lightning,42.12270136,-74.73833045,Apr,0,4.259858443,3.705965622,60.47582418,45.2,2009
2487,10418,250.0,Utilities,40.3832,-120.3511,Jul,0,22.10555556,3.963611111,39.66388889,22.4,1995
2488,10425,3.81,Arson,30.9332,-84.5537,Mar,0,18.47191011,4.551830986000001,69.00307692,0.0,1997
2489,10445,3.19,Arson,32.84728427,-82.10708776,Aug,0,27.79414542,1.186767486,65.48484848,0.0,2002
2490,10448,5.3,Debris Burning,45.0684,-90.6856,Apr,0,5.202634245,4.600303951,70.37142857,0.0,2011
2491,10449,83.0,Arson,33.2496359,-89.46339088,Sep,0,24.66915191,0.629263747,72.95948827,0.0,2013
2492,10453,1.0,Debris Burning,35.243016,-82.056933,Feb,0,4.690268767,2.060240964,51.32358674,16.0,2015
2493,10460,55.0,Arson,31.19438889,-82.66744167,Jul,0,28.88703704,1.665,72.4059293,0.0,2015
2494,10463,0.6,Arson,35.01916667,-93.85055556,Jul,0,24.92720307,0.992720307,75.99530516,55.1,2000
2495,10470,1.0,Accidental,35.8997,-110.2644,Jul,0,26.22441558,5.291948052,15.48831169,1.6,2011
2496,10473,7.2,Debris Burning,31.0188,-84.3547,Mar,0,16.14117647,3.714736842,63.88345865,0.0,2000
2497,10480,1.0,Accidental,35.05555556,-111.7719444,Jul,1,20.10511628,2.622377622,45.14219114,31.2,2009
2498,10481,2.0,Arson,36.17054,-91.34121,Jun,0,27.62078704,0.0,0.0,0.0,2012
2499,10484,1.0,Debris Burning,37.0944,-93.1206,Sep,0,17.05022831,1.638203957,64.14542484,0.0,2011
2500,10487,8.0,Lightning,29.6555,-82.7174,Jun,0,27.81234867,2.489104116,65.23244552,12.5,2011
2501,10491,40.0,Arson,27.9,-81.7616,Jan,0,18.54347826,2.864473684,63.18518519,0.0,2012
2502,10492,0.8,Debris Burning,31.57453947,-83.04946123,Feb,0,10.88868275,1.750463822,64.81843838,0.0,2011
2503,10493,5.0,Utilities,31.0818327,-89.20758033,Jul,0,26.56043956,1.192032967,57.16483516,12.2,1999
2504,10496,5.06,Debris Burning,31.7893,-81.4722,Mar,0,13.69495798,2.9823529410000003,55.7394958,44.0,1993
2505,10499,8.6,Utilities,38.33333333,-86.62222222,Mar,0,1.681242808,3.447295742,64.47871116,0.0,2003
2506,10500,112.0,Arson,47.0438446,-95.80938075,Nov,0,5.523459062000001,3.166697332,68.56795132,0.0,2011
2507,10501,15.0,Arson,31.19166667,-89.02666667,Mar,1,12.72753623,2.736811594,71.50434783,0.0,1995
2508,10503,10.0,Utilities,40.89853,-80.25775,Mar,0,0.925925926,3.873148148,57.78604651,0.0,2014
2509,10505,20.9,Utilities,32.6233,-103.3283,Feb,0,15.15469613,5.0425414360000005,26.48235294,0.0,2011
2510,10507,172.0,Lightning,45.21,-106.06,Jul,2,21.240625,1.91875,64.42857143,9.0,1995
2511,10510,6.0,Arson,35.6106,-88.59343,May,0,20.7300995,3.0604477610000003,70.76865672,43.1,2007
2512,10515,47.0,Arson,37.47666667,-91.1,Oct,0,15.28495908,7.836143697000001,79.26691426,0.0,1995
2513,10516,1.0,Debris Burning,35.28533333,-77.25398333,Feb,0,5.48121118,2.097981366,77.23263328,0.0,2013
2514,10522,1.0,Accidental,47.7372,-102.668,Jun,0,12.94367542,4.624105012,74.76772616,82.8,2004
2515,10528,12.0,Arson,34.44138889,-118.3641667,Jun,0,26.41025641,2.006735751,0.0,0.0,2000
2516,10534,9.0,Arson,38.13984025,-82.40681901,Mar,0,14.23645224,2.351968504,62.68063872,78.6,2012
2517,10538,4.0,Debris Burning,33.364093,-86.21204499999999,Mar,0,9.592361111,0.0,0.0,0.0,2007
2518,10542,1762.0,Accidental,36.44833333,-112.1183333,Jun,4,28.49388889,4.3152777780000005,74.25833333,0.0,1993
2519,10548,81.0,Lightning,35.9933,-115.4672,Jul,1,35.85388889,4.866666667,5.977777777999999,0.0,2007
2520,10553,3.0,Accidental,34.56095037,-88.42473709999999,May,0,16.81141199,2.452468538,66.10243902,0.0,2014
2521,10557,33.0,Lightning,33.96061,-116.18194,Aug,1,33.02631579,2.616764706,31.11470588,0.0,1999
2522,10562,8.0,Debris Burning,33.94613706,-89.71001578,Mar,0,10.34898551,3.504081633,59.84256559999999,4.0,1996
2523,10564,2.24,Debris Burning,31.4979,-81.3948,May,0,25.815,3.9465,55.48333333,1.5,2002
2524,10577,6.3,Arson,48.0375,-105.7586,Apr,0,5.334196891,4.733333333,52.4375,4.3,2014
2525,10578,3.0,Debris Burning,35.86012,-94.60115,Mar,0,4.81598513,3.835780669,67.86529007,0.0,2013
2526,10582,45.0,Lightning,38.26805556,-75.57638889,Jul,0,26.871875,2.2320833330000003,73.265625,56.4,2011
2527,10590,2.0,Arson,48.1061,-105.1786,Apr,0,9.394810009,4.758758109,62.73123262,370.6,2006
2528,10592,1.0,Lightning,34.98055556,-111.6319444,Sep,9,17.45433255,2.010141509,52.87264151,21.4,2009
2529,10598,70.0,Lightning,33.46666667,-107.9416667,Aug,22,27.46119963,3.107685098,34.73945642,0.0,1994
2530,10613,1.0,Arson,34.6222,-98.7742,Jan,0,8.432478632,4.139316238999999,63.65665236,12.7,2009
2531,10614,1.0,Arson,32.83256515,-88.65032715,Jul,0,25.59522777,2.304121475,79.19212963,11.0,1995
2532,10617,1.0,Debris Burning,25.8621,-97.4197,Jul,1,28.49813084,4.47453271,76.65227818,34.0,2003
2533,10621,1.0,Arson,38.3865,-93.57233333,Mar,0,4.5121495330000005,3.644208494,62.61011905,0.0,2014
2534,10634,14453.0,Utilities,43.059847,-100.972106,Oct,2,24.75584659,4.4070159030000005,70.32366698,0.0,2012
2535,10638,1.89,Arson,33.8473,-84.9194,Mar,0,10.65484765,4.19501385,57.47025496,64.0,1994
2536,10642,50.0,Arson,30.301111,-89.958333,Sep,0,0.0,0.0,0.0,0.0,1997
2537,10643,2.03,Debris Burning,32.7503,-85.0722,Apr,0,16.92627551,2.695663265,57.84061697,29.2,2002
2538,10646,3.0,Lightning,35.45,-101.8505,Oct,0,12.64559099,5.127306968,69.71058315,11.2,2000
2539,10658,1.0,Lightning,36.03416667,-106.6516667,Jun,1,20.22222222,3.635294118,39.47058824,0.0,2001
2540,10660,2.0,Arson,31.50470362,-89.81443378,Jun,0,26.53651685,1.16994382,64.14325843,0.0,1998
2541,10661,49.0,Lightning,35.84638889,-106.5516667,Sep,16,17.53240741,2.393796296,52.89166667,0.0,2009
2542,10665,1.0,Arson,31.27254871,-88.89024462,Feb,0,10.60168067,2.334173669,63.18487395,0.0,1993
2543,10666,27.2,Debris Burning,45.5667,-106.3006,Jun,0,13.90416667,3.114583333,62.25,9.0,1992
2544,10667,1.8,Lightning,36.2833,-109.2173,Aug,0,28.10916667,5.152777778,73.41111111,0.0,1994
2545,10672,38.0,Debris Burning,31.893,-84.2774,May,0,21.872,2.67075,61.15721649,15.0,1994
2546,10674,63.0,Lightning,35.9408,-113.1858,Jul,6,22.43786667,2.18,23.48533333,0.5,2007
2547,10675,2.77,Arson,32.3383,-83.0049,May,0,17.74583333,3.703611111,59.26111111,64.9,1993
2548,10679,2.5,Lightning,47.63666667,-121.0197222,Jul,4,18.31313869,2.490997567,62.27493917,22.9,2009
2549,10682,1.0,Lightning,34.18861111,-117.76555559999998,Jun,0,1.0,0.0,0.0,0.0,2009
2550,10686,2.59,Arson,34.2244,-84.964,Feb,0,4.001680672,1.839316239,70.99145299,0.0,1993
2551,10688,2.0,Accidental,44.3375,-85.59138889,Apr,0,5.591666667,3.03,61.21727019,0.0,1999
2552,10691,1.2,Lightning,48.3242,-105.0925,Sep,0,18.85793872,2.773166202,46.8551532,0.0,2006
2553,10695,1.0,Utilities,31.75407748,-89.1485255,Oct,0,19.59166667,1.591296296,57.03456221,0.0,2015
2554,10701,13.75,Debris Burning,32.4243,-84.1774,May,0,22.52444444,2.545,63.08333333,27.5,1992
2555,10703,10.0,Debris Burning,48.8506,-99.6632,Apr,0,2.025,3.383707865,69.15168539,0.0,1993
2556,10706,1.4,Utilities,32.472570000000005,-103.27088,May,0,20.72881356,5.661363636,23.3908046,0.0,2011
2557,10708,1.0,Debris Burning,39.092824,-121.001254,Nov,0,15.00115607,1.922890173,66.99756691,0.0,2010
2558,10712,82.1,Debris Burning,31.180948,-87.048169,Mar,0,0.0,0.0,0.0,0.0,2006
2559,10713,0.8,Debris Burning,44.13712,-84.47913,Mar,0,2.595873016,4.076470588,74.61650485,64.6,2012
2560,10715,1.0,Lightning,45.8475,-100.821,Jul,0,23.99719888,4.825294118,73.43026706,96.8,2001
2561,10720,1.0,Arson,46.812,-95.987,May,0,11.00555042,4.231267345,56.4079556,0.0,2011
2562,10731,4.0,Debris Burning,31.64858219,-89.81308692,Oct,0,22.01392758,2.35264624,65.76880223,0.0,1997
2563,10734,1.0,Arson,31.4095267,-89.54542804,Oct,0,17.94444444,2.203333333,69.22777778,0.0,1996
2564,10735,1.0,Lightning,33.03093,-91.9845,Aug,0,27.50592593,0.0,0.0,0.0,2012
2565,10738,100.0,Lightning,47.1583,-106.3017,Jul,0,24.59642857,3.458791209,41.98901099,5.9,2006
2566,10739,117.0,Debris Burning,34.99795,-91.50966,Feb,0,4.539313984,3.143271768,67.74933333,20.4,2015
2567,10740,30.0,Debris Burning,30.42264439,-89.52110640000001,Feb,0,8.833426184,4.709470752,0.0,0.0,2014
2568,10741,1.0,Debris Burning,37.43458839,-81.8173359,Apr,0,8.838731707,3.18204878,55.13972056,0.0,2015
2569,10748,20.0,Arson,31.39777168,-89.0098726,Feb,0,10.40195531,2.147206704,66.5027933,0.0,1993
2570,10750,5.0,Lightning,32.396667,-103.660833,Apr,0,19.84468665,4.232697548,21.71857923,0.0,2012
2571,10751,11.0,Accidental,32.487446000000006,-85.73741600000001,Mar,0,15.84636872,3.169646182,45.6452514,5.0,2004
2572,10752,1.0,Arson,41.0832,-123.6262,Aug,0,14.24,2.2698312240000003,87.29133858,0.9,2003
2573,10753,2.5,Arson,44.51950651,-85.62583333,Jul,0,19.90523691,2.964303797,67.12707182,0.5,1996
2574,10759,5.0,Lightning,42.0554,-117.8374,Aug,1,29.84126984,2.606349206,20.71428571,2.0,2005
2575,10760,425.0,Arson,36.015,-118.8178,Jul,1,25.02822581,2.8011088710000003,35.85584677,181.6,2003
2576,10761,18.82,Debris Burning,34.3273,-85.0063,Feb,0,0.0,0.0,0.0,0.0,2002
2577,10771,5.0,Arson,34.37881822,-89.07653362,Mar,0,13.125,4.143888888999999,63.35905045,111.3,1992
2578,10774,0.63,Arson,42.12664241,-75.89745649,Apr,0,11.55190311,3.203806228,61.53222836,97.2,2006
2579,10782,1.0,Arson,31.60078268,-89.8082668,Jun,0,25.11393597,2.512830189,60.78018868,20.6,2012
2580,10788,29.0,Lightning,44.99972222,-115.3211111,Aug,18,16.74094488,2.011811024,47.4375,0.0,2006
2581,10815,6.0,Debris Burning,27.1391,-81.9459,Jan,0,0.0,0.0,0.0,0.0,2014
2582,10818,0.62,Debris Burning,31.79027778,-82.15527778,Mar,0,13.31255902,2.003116147,66.15141431,0.0,2014
2583,10822,27.0,Lightning,30.232,-93.8009,Jul,0,28.44225352,3.425776105,74.38761239,0.0,2011
2584,10825,1.0,Debris Burning,34.86196666,-78.34041666,May,0,21.62281192,1.532867784,72.93227092,23.4,2014
2585,10838,5.0,Debris Burning,30.74831938,-88.51981355,May,0,24.46085919,2.250357995,71.5505618,0.8,1998
2586,10840,25.0,Arson,36.0303,-118.7992,Jul,1,28.42728185,2.720962889,40.86760281,0.0,2006
2587,10856,3.0,Debris Burning,29.7169,-82.8321,Jan,0,11.65961538,1.440384615,70.51960784,3.3,2012
2588,10862,5.0,Accidental,47.6669,-101.8375,Jul,0,18.99058172,3.832686981,64.01385042,4.4,2006
2589,10871,1.0,Arson,47.9842,-98.9956,Apr,0,4.910185185,5.01223355,62.22613531,24.2,2010
2590,10874,2.6,Lightning,48.75805556,-118.5555556,Aug,3,23.88891967,3.188642659,42.49438202,0.0,2012
2591,10876,103.0,Lightning,30.71333333,-101.6541667,Aug,6,31.93093923,3.494428969,41.70752089,0.0,2015
2592,10878,200.0,Arson,34.047087,-86.05801600000001,May,0,20.30167598,1.938210624,54.91239515,3.6,2007
2593,10880,1.7,Lightning,47.02418018,-116.9936696,Jul,1,23.03314917,2.259722222,45.40833333,0.3,2014
2594,10893,1.5,Accidental,43.32824448,-76.40283099,Sep,0,15.69570662,1.311827957,80.91975309,13.8,2009
2595,10898,2.5,Lightning,32.56652711,-109.9460474,Aug,0,0.0,0.0,0.0,0.0,1993
2596,10900,2.0,Debris Burning,33.3017,-110.4573,Apr,0,15.29111338,2.420224719,28.94075587,0.0,1995
2597,10913,3.4,Lightning,30.6317,-87.2909,Jun,0,27.84915254,3.5034482760000003,72.67241379,0.0,2011
2598,10931,25.0,Arson,31.3740274,-90.16814197,Mar,0,14.01671309,2.281337047,74.05571031,0.0,1993
2599,10950,20.0,Debris Burning,31.52205,-95.48921667,Apr,0,19.77685185,1.948333333,68.29296424,0.0,2010
2600,10953,1.0,Accidental,48.0964,-105.5825,May,0,12.48115942,4.310434783,53.33531157,11.4,2000
2601,10954,5740.0,Lightning,43.1425,-122.4594444,Sep,41,18.84046997,1.259791123,62.51697128,0.0,2009
2602,10955,10.0,Lightning,46.61861111,-113.5858333,Jul,5,17.20930233,4.314285714,47.57142857,0.0,2001
2603,10963,0.7,Lightning,39.03789115,-79.21406426,Aug,0,17.84278607,1.285737977,74.13262599,16.2,1999
2604,10964,12.0,Lightning,41.77751,-119.78882,Aug,1,16.23579545,3.315056818,48.86079545,0.0,1999
2605,10968,1.0,Arson,33.38595,-92.78074,Sep,0,22.3020202,2.233838384,64.12169312,19.3,2011
2606,10971,1.0,Accidental,31.38103734,-89.3423372,Feb,0,7.63729128,2.820297952,58.40280374,16.3,2015
2607,10972,1.3,Accidental,43.34664044,-89.48931828,Apr,0,1.772222222,4.5725,65.32311978,74.1,1992
2608,10981,0.91,Debris Burning,34.97930556,-84.3385,Feb,0,2.066853933,1.580898876,69.22713568,46.1,2015
2609,10983,30.0,Lightning,26.23386,-81.25636,Jun,8,22.607546300000003,1.362222222,0.0,0.0,2008
2610,10993,26.0,Utilities,30.48666667,-88.90388889,Mar,4,16.97173145,4.364664311,55.87591241,3.1,2006
2611,11000,1.0,Debris Burning,32.41935,-80.563187,Feb,0,9.260700389,3.411867704,72.08481262,0.0,2011
2612,11001,1.0,Utilities,35.95888889,-81.61944444,Mar,0,8.785785786,1.929229229,48.38477366,0.0,2007
2613,11005,1734.0,Lightning,65.5664,-141.2358,Jun,61,0.0,0.0,0.0,0.0,1999
2614,11007,0.9,Arson,33.9673,-84.9411,Nov,0,10.78222222,3.255,68.13782051,65.3,1993
2615,11010,1.5,Debris Burning,44.42979179,-92.72310948,Apr,0,7.718106996,4.805864198,64.61728395,23.0,2015
2616,11017,5.0,Debris Burning,34.45975,-79.226,Jan,0,11.23939064,2.754515778,70.92244898,0.0,2012
2617,11019,6.0,Lightning,29.7171,-83.1154,Jun,0,27.1232493,2.049019608,74.83569405,61.7,2010
2618,11020,0.52,Utilities,31.94901035,-83.49405389,Jun,0,27.90188679,2.077122642,64.53689567,9.1,2011
2619,11023,15.0,Debris Burning,33.18975,-83.32222222,Mar,0,9.943361188,0.8102135559999999,72.58208955,0.0,2015
2620,11025,20.0,Debris Burning,32.38461667,-94.74598333,Feb,0,9.559192825,3.925336323,69.75286041,6.6,2011
2621,11027,3.0,Debris Burning,35.1161,-108.607,Apr,0,0.0,0.0,0.0,0.0,1996
2622,11032,1.0,Arson,31.61084492,-89.71672848,Mar,0,12.545961,2.077715877,57.84122563,0.0,1999
2623,11033,2.0,Debris Burning,48.0,-108.7007,Dec,0,-2.717995444,3.728929385,75.91442543,14.0,2003
2624,11036,25.0,Arson,35.133983,-84.3684,Mar,0,8.29768304,1.664133457,69.41658723,35.3,2014
2625,11038,10.0,Utilities,35.34340004,-113.895587,Jul,0,26.39276316,5.158552632,21.66353383,0.0,1993
2626,11042,1.0,Arson,35.0273,-108.9131,May,0,11.60433604,4.11598916,30.04336043,0.8,2008
2627,11048,160.3,Accidental,44.6883,-101.3829,Jul,0,20.2768595,4.579834254,61.59052925,28.2,2009
2628,11051,0.78,Arson,42.47148235,-78.90086214,May,0,11.26997691,3.841570439,60.23611111,15.8,2006
2629,11061,36.0,Lightning,46.96277778,-111.0319444,Jul,11,0.0,0.0,0.0,0.0,2006
2630,11064,1.0,Debris Burning,34.729,-76.87983333,Mar,0,-3.948333333,4.523611111,80.83898305,0.0,2013
2631,11067,1.27,Accidental,45.08471,-88.04575,Mar,0,2.667903525,3.456679035,58.70779221,0.8,2015
2632,11069,4.0,Debris Burning,31.0289774,-90.16559048,Apr,0,16.46982456,3.726902655,77.98220641,82.1,2014
2633,11070,2.36,Debris Burning,32.57771911,-84.30521929,Feb,0,13.67750929,2.539684015,64.37068063,0.0,2012
2634,11073,0.8,Arson,31.4807,-81.375,May,0,20.08947368,3.237037037,54.9270073,0.0,2001
2635,11082,5.0,Arson,35.597167,-84.629683,Oct,0,13.98093023,2.025581395,70.29767442,4.1,2010
2636,11084,3.0,Debris Burning,31.82932406,-90.48042212,Feb,0,8.046728972,1.897943925,68.91339376,0.0,2015
2637,11086,4.5,Utilities,33.167249,-117.008449,Jun,0,15.66499069,1.573370577,75.27431907,0.3,2010
2638,11095,165.0,Lightning,39.048,-109.1118,Jun,25,19.61490683,3.667701863,40.1588785,5.1,2005
2639,11099,15.0,Arson,30.82194107,-89.37578979999999,Mar,0,10.65658537,2.7518190760000003,51.54223149,123.9,2013
2640,11106,30.0,Arson,48.0236,-98.8421,May,0,4.0827777780000005,5.2875,62.72222222,9.0,1996
2641,11109,2.0,Debris Burning,31.283677,-86.811025,Feb,0,5.949467593,0.0,0.0,0.0,2007
2642,11110,1.0,Accidental,32.5667,-114.7675,Feb,0,18.06805556,2.879722222,47.24166667,12.5,1992
2643,11119,0.64,Debris Burning,34.7043,-84.8435,Oct,0,11.09217877,3.265,55.955696200000006,0.0,2001
2644,11123,1.1,Lightning,46.51833333,-114.3333333,Jul,2,22.00678733,2.6391799540000003,48.67425968,57.2,2012
2645,11127,1.5,Debris Burning,32.612805,-86.427667,Nov,0,19.04330709,1.645669291,65.85990338,6.8,2005
2646,11129,3.3,Lightning,44.0978,-90.06775999999999,Jun,0,16.62814815,3.308333333,0.0,0.0,2014
2647,11131,12.0,Accidental,34.62706,-92.23092,Jun,0,26.80976864,2.883547558,64.28020566,1.9,2012
2648,11135,1.0,Arson,31.99879509,-89.29459273,Aug,0,28.36116505,1.40776699,67.25242718,0.0,1995
2649,11141,1.0,Accidental,47.8722,-94.9917,Mar,0,4.190091001,4.030839232,70.51232033,1.8,2003
2650,11143,15178.0,Lightning,65.4133,-148.9936,May,145,0.0,0.0,0.0,0.0,2010
2651,11147,1.32,Debris Burning,30.89636426,-83.50252084,Jan,0,6.621848739,1.277310924,60.66386555,1.9,2011
2652,11152,1.02,Arson,32.8016,-84.6864,Apr,0,17.45717822,2.75519802,61.80049875,29.2,2002
2653,11153,1.0,Utilities,27.3725,-80.4619,Oct,0,0.0,0.0,0.0,0.0,2010
2654,11158,2.87,Lightning,32.2521,-81.3465,Jun,0,14.91168831,4.687012987,51.98666667,0.0,1996
2655,11160,2.0,Utilities,42.3378,-114.01,Sep,0,16.27349081,2.542782152,52.39632546,4.1,2006
2656,11161,1.0,Debris Burning,31.10885,-94.02815,Jun,0,28.43268519,1.264537037,78.46111111,43.7,2010
2657,11164,0.6,Accidental,31.19444444,-93.77083333,Feb,0,10.65430955,2.378683967,74.00094162,1.5,2009
2658,11175,1.0,Accidental,33.262298,-86.232184,Feb,0,3.888032407,0.0,0.0,0.0,2007
2659,11176,2.0,Lightning,41.59166667,-121.4,Jun,1,15.55915493,4.183615819,55.0,4.3,1992
2660,11179,6.0,Debris Burning,41.9958,-92.6558,Apr,0,10.03026052,6.117835671,69.19175258,67.2,2015
2661,11195,1.0,Arson,34.2912,-93.29063,Oct,0,19.77899543,1.418721461,69.59952607,5.6,2011
2662,11199,360.0,Debris Burning,33.1334,-105.6005,Apr,3,0.0,0.0,0.0,0.0,1995
2663,11203,0.8,Debris Burning,32.616345,-85.945199,Mar,0,0.0,0.0,0.0,0.0,2004
2664,11205,1.0,Lightning,38.6333,-113.1675,Aug,1,25.83448276,2.614655172,40.36206897,12.0,1992
2665,11209,2.0,Accidental,33.40033363,-88.51872395,Nov,0,9.230769231,3.1706293710000004,68.63204225,0.5,2014
2666,11215,4.0,Arson,44.9778,-101.1918,Jan,3,2.157591623,6.771727749,58.59162304,1.0,2012
2667,11216,1135.0,Utilities,37.10583,-118.26453,Jul,4,16.78098788,3.18255597,31.24743231,0.0,2012
2668,11217,0.6,Arson,34.95235,-78.87641666,Feb,0,3.626741573,3.666067416,62.39550562,59.2,2010
2669,11220,70.0,Debris Burning,26.4,-98.91666667,Feb,0,9.281533804,3.5824419780000003,49.21164021,0.0,2011
2670,11227,1.1,Lightning,36.77055556,-107.25,Jul,0,21.99731357,2.786388889,0.0,0.0,2011
2671,11239,0.8,Debris Burning,33.29361111,-82.76861111,Oct,0,17.75708885,1.457779886,74.83737518,0.0,2012
2672,11242,1.0,Arson,47.0206,-95.5439,Apr,0,7.875283447,5.61553288,57.33178114,0.0,2015
2673,11245,1.0,Accidental,33.352965999999995,-80.67133299999999,Apr,0,2.731944444,4.776944444,72.92352941,0.0,2013
2674,11247,20.0,Debris Burning,31.6520951,-89.82988028,May,0,20.40201005,3.178894472,69.50785340000002,0.0,1992
2675,11249,1.38,Debris Burning,34.73150408,-84.80168935,Jan,0,7.2,1.68010101,76.64499121,0.0,2012
2676,11250,2.5,Debris Burning,46.36809,-120.51389,Jun,1,14.75977528,2.371719457,59.24434389,126.0,2013
2677,11251,104.4,Lightning,30.94991667,-82.49741667,Jun,0,27.5098777,1.1368767640000002,67.74407583,0.0,2015
2678,11254,17.67,Utilities,32.4927,-83.4072,Feb,0,6.641401274,3.405095541,72.38137472,28.2,1996
2679,11256,20.0,Lightning,43.5441,-106.427,Aug,1,24.50294118,4.570833333,33.75961538,0.5,2001
2680,11260,5.0,Lightning,40.81861111,-121.1522222,Aug,3,23.98351648,2.123626374,30.70879121,0.3,2009
2681,11261,4.0,Debris Burning,46.43559732,-94.82873866,Oct,0,6.496296296000001,3.615648148,61.90571429,0.0,2012
