,fire_name,fire_size,fire_cause,latitude,longitude,state,discovery_month,putout_time,Vegetation,Temp_pre_30,Wind_pre_30,Hum_pre_30,Prec_pre_30,remoteness,year
10971,3.52015E+12,1.0,Accidental,31.38103734,-89.3423372,MS,Feb,0,12,8.147426982,2.788035382,60.94001874,82.1,0.202660404760993,2015
10975,MERRIMAK,6.0,Other,36.0714,-96.2961,OK,Nov,0,0,16.23240291,1.98907767,66.12005277,33.1,0.2639855104766242,2010
10980,CHARCOAL 34,1.0,Other,37.59055556,-91.33222222,MO,Jun,1,0,0.0,0.0,0.0,0.0,0.2169492524624969,2001
10981,FY2015-FANNIN-006,0.91,Debris Burning,34.97930556,-84.3385,GA,Feb,0,16,2.375442684,1.3537278659999998,72.72736521,66.6,0.1548465908586398,2015
10983,BEAR,30.0,Lightning,26.23386,-81.25636,FL,Jun,8,12,18.52657407,1.5140277780000002,0.0,0.0,0.134147187125563,2008
10988,SQUARE LANE,83.0,Other,34.83895,-79.07516667,NC,Feb,0,16,8.297161572,3.419213974,63.94269663,57.9,0.108183921621767,2011
10993,HI JEAN,26.0,Utilities,30.48666667,-88.90388889,MS,Mar,4,12,18.06440678,4.322033898,63.49813433,3.4,0.1993372576845413,2006
10999,CAPE FEAR MIDDLE,6.0,Other,34.40813333,-77.91645,NC,May,0,16,18.70746924,4.272566372,72.76168653,51.2,0.0982958864075054,2011
11001,ROBY MARTIN,1.0,Utilities,35.95888889,-81.61944444,NC,Mar,0,15,6.39862361,2.095394389,48.05902004,0.0,0.1299794633607187,2007
11005,INDIAN GRA,1734.0,Lightning,65.5664,-141.2358,AK,Jun,61,0,0.0,0.0,0.0,0.0,0.7190697962857064,1999
11017,J.W. ROAD,5.0,Debris Burning,34.45975,-79.226,NC,Jan,0,16,11.0506012,2.594488978,71.42121588,0.0,0.109751399757912,2012
11019,15 - DUSTY CLAW FIRE - 0166,6.0,Lightning,29.7171,-83.1154,FL,Jun,0,12,25.9595537,1.938772664,75.3858156,99.3,0.1476652566736456,2010
11020,FY2011-WILCOX-094,0.52,Utilities,31.94901035,-83.49405389,GA,Jun,0,12,25.22197415,2.538542891,64.94389027,12.2,0.1493333204724258,2011
11023,FY2015-PUTNAM-004,15.0,Debris Burning,33.18975,-83.32222222,GA,Mar,0,16,8.055632823,1.166295781,65.53311688,0.0,0.1469178187453692,2015
11025,HENDERSON - 029,20.0,Debris Burning,32.38461667,-94.74598333,TX,Feb,0,12,7.826241901,3.586285097,71.26910299,28.4,0.2518693602132553,2011
11027,MP 27,3.0,Debris Burning,35.1161,-108.607,NM,Apr,0,15,0.0,0.0,0.0,0.0,0.3828128157933275,1996
11033,DUMPS,2.0,Debris Burning,48.0,-108.7007,MT,Dec,0,15,-2.588323699,4.820578035,70.75453446,17.6,0.3786416740563829,2003
11036,DONNELY,25.0,Arson,35.133983,-84.3684,TN,Mar,0,15,7.313649025,1.6204271119999998,68.22243167,58.9,0.1550187538623644,2014
11042,DRIVE BY,1.0,Arson,35.0273,-108.9131,NM,May,0,15,10.44528044,4.519562243999999,23.43638851,0.8,0.3858755068428297,2008
11048,BLUE COAT,160.3,Accidental,44.6883,-101.3829,SD,Jul,0,15,20.66956522,4.530780781,65.11314985,84.1,0.308446779466007,2009
11061,TAYLOR HILLS,36.0,Lightning,46.96277778,-111.0319444,MT,Jul,11,15,16.97096774,3.983870968,47.0,0.0,0.4018324690584862,2006
11064,FLORIDA PARK,1.0,Debris Burning,34.729,-76.87983333,NC,Mar,0,16,-4.1452777780000005,4.825555556,84.81502890000002,0.0,0.0890390277033004,2013
11065,TUTTLE,2.1,Other,35.68166667,-118.4588889,CA,Jun,0,15,26.35294118,4.978902954,0.0,0.0,0.4809046071604923,2005
11067,CORN STUBBLE,1.27,Accidental,45.08471,-88.04575,WI,Mar,0,9,-4.042632067,3.3807692310000004,58.95771375,1.1,0.1838242463353698,2015
11069,1.47201E+13,4.0,Debris Burning,31.0289774,-90.16559048,MS,Apr,0,12,16.30265403,3.581965649,75.39382239,176.1,0.2104698985013715,2014
11070,FY2012-TAYLOR-025,2.36,Debris Burning,32.57771911,-84.30521929,GA,Feb,0,12,12.30999066,2.580298786,63.96675063,0.0,0.1561482209303681,2012
11073,FY2001-MCINTOSH-092,0.8,Arson,31.4807,-81.375,GA,May,0,12,20.58823529,3.458007117,49.97991968,1.8,0.1308031761632266,2001
11082,CO RD 228 10 11 10,5.0,Arson,35.597167,-84.629683,TN,Oct,0,15,18.10640342,1.537139808,71.69389978,68.8,0.1570819695341594,2010
11084,2.92015E+12,3.0,Debris Burning,31.82932406,-90.48042212,MS,Feb,0,12,8.82617001,2.150620821,66.85037675,0.0,0.2127620456292747,2015
11086,VALLEY 5,4.5,Utilities,33.167249,-117.008449,CA,Jun,0,16,14.67715105,1.7916826,74.13459621,0.3,0.4678187793276853,2010
11091,MP 165,54.0,Other,45.91583333,-119.6555556,WA,Aug,4,15,23.15286713,3.353986014,40.90769231,0.0,0.4887765452922388,2011
11093,121094-00805-01082015-1540,1.5,Other,38.200971,-93.1746,MO,Jan,0,0,3.489010989,2.9557457210000004,81.84147258,0.0,0.2336719941432326,2015
11095,SNYDER MES,165.0,Lightning,39.048,-109.1118,UT,Jun,25,0,17.87656033,3.943134535,41.43593315,6.1,0.3856071392178044,2005
11106,MS0313,30.0,Arson,48.0236,-98.8421,ND,May,0,15,3.159305556,5.463194444,67.59583333,9.0,0.2834882592073648,1996
11110,HUNTER,1.0,Accidental,32.5667,-114.7675,AZ,Feb,0,12,18.10138889,2.531388889,41.67638889,25.0,0.4456632811384042,1992
11119,FY2002-MURRAY-014,0.64,Debris Burning,34.7043,-84.8435,GA,Oct,0,16,13.43079096,3.663072776,63.3030303,0.0,0.1595559901782015,2001
11123,SOUTH KOOTENAI,1.1,Lightning,46.51833333,-114.3333333,MT,Jul,2,15,21.72368421,2.445380117,47.22339181,57.8,0.4348163214078651,2012
11129,LIGHTNING,3.3,Lightning,44.0978,-90.06775999999999,WI,Jun,0,15,15.66627315,3.296527778,0.0,0.0,0.2025880844658418,2014
11139,OAK,0.8,Other,34.31833333,-118.3302778,CA,Jun,0,16,18.19648562,2.111774194,30.58718861,0.0,0.4804481733412411,2006
11141,RL100,1.0,Accidental,47.8722,-94.9917,MN,Mar,0,15,-5.906725577,3.84005891,62.97813639,1.8,0.2472725141642295,2003
11143,CASCADEN RIDGE,15178.0,Lightning,65.4133,-148.9936,AK,May,145,0,0.0,0.0,0.0,0.0,0.805055748643801,2010
11147,FY2011-BROOKS-031,1.32,Debris Burning,30.89636426,-83.50252084,GA,Jan,0,12,8.829836066,1.910983607,68.97577855,12.0,0.1501969133340688,2011
11149,43,50.0,Other,38.08,-97.52,KS,Mar,0,0,1.382653061,4.798608534,54.14795918,0.0,0.2743975106010607,2015
11151,BONDS RD.,5.0,Other,36.95483,-88.5511,KY,Nov,0,0,14.46677966,2.733825199,57.46538025,51.8,0.1917943178410801,2010
11152,FY2002-TALBOT-047,1.02,Arson,32.8016,-84.6864,GA,Apr,0,12,15.77997558,2.827716728,62.44103194,34.3,0.1594133714058847,2002
11153,(SL) POWERLINE (548),1.0,Utilities,27.3725,-80.4619,FL,Oct,0,12,0.0,0.0,0.0,0.0,0.1260784445932308,2010
11160,CHURCH HILL,2.0,Utilities,42.3378,-114.01,ID,Sep,0,9,17.30787717,2.450066756,47.78371162,4.1,0.4328123303112767,2006
11161,LIVINGSTON - 230,1.0,Debris Burning,31.10885,-94.02815,TX,Jun,0,12,27.61041667,1.293564815,77.14212963,84.1,0.246116502740086,2010
11164,SANDY,0.6,Accidental,31.19444444,-93.77083333,TX,Feb,0,12,11.12482631,2.235386753,74.83046800000001,21.9,0.2436567029652787,2009
11170,FORGOT THE WATER,1.0,Other,35.2085,-81.23265083,NC,Mar,0,15,11.58530425,2.267853042,60.96996245,69.8,0.1270004193880696,2011
11171,WATERPLANT,7.0,Other,47.9825,-102.5718,ND,May,0,15,8.597610514,5.00609319,52.21796407,28.0,0.3190937494871657,2004
11176,ONE,2.0,Lightning,41.59166667,-121.4,CA,Jun,1,15,17.44146685,4.10579096,49.08757062,4.3,0.5080096241805601,1992
11179,1579 305TH,6.0,Debris Burning,41.9958,-92.6558,IA,Apr,0,15,7.055460385,5.943837085,67.82675439,79.7,0.2271684541779184,2015
11182,MALAGA,2.0,Other,32.2044,-104.0669,NM,Jun,14,12,30.08315789,4.738128655,20.61012956,0.3,0.3405406348927058,2011
11199,HARLEY,360.0,Debris Burning,33.1334,-105.6005,NM,Apr,3,16,0.0,0.0,0.0,0.0,0.3547438630205066,1995
11204,LIVINGSTON - 74,5.0,Other,30.62111111,-95.60222222,TX,Mar,0,12,15.36740331,3.386077348,63.35138122,42.7,0.2611916628355371,2009
11205,MURPHYS LA,1.0,Lightning,38.6333,-113.1675,UT,Aug,1,0,25.63461538,2.739423077,35.54807692,12.5,0.4259951389476004,1992
11209,8.72014E+12,2.0,Accidental,33.40033363,-88.51872395,MS,Nov,0,16,11.95691203,2.515902965,69.34056007,0.5,0.193694203697909,2014
11215,RUBBLE,4.0,Arson,44.9778,-101.1918,SD,Jan,3,15,-0.920433996,5.731743119,66.79814815,3.1,0.3065375844627511,2012
11216,FISH,1135.0,Utilities,37.10583,-118.26453,CA,Jul,4,0,16.95735708,3.565305164,28.16392673,0.0,0.4781107710218606,2012
11217,CHINEY FIRE,0.6,Arson,34.95235,-78.87641666,NC,Feb,0,16,4.303426124,3.950214133,67.9261242,136.1,0.106366330780423,2010
11220,GUERRA-GARZA,70.0,Debris Burning,26.4,-98.91666667,TX,Feb,0,12,11.21633447,2.971852212,55.20239453,1.3,0.2960161888403916,2011
11227,MESA,1.1,Lightning,36.77055556,-107.25,NM,Jul,0,0,21.37964807,2.8125,0.0,0.0,0.3685416320294252,2011
11236,BILLS HOLLOW,39.0,Other,37.71694444,-91.16666667,MO,Mar,0,0,0.0,0.0,0.0,0.0,0.21535652103371,2002
11239,FY2013-WARREN-006,0.8,Debris Burning,33.29361111,-82.76861111,GA,Oct,0,16,19.14771979,1.325485552,74.60463378,0.0,0.1419034818346569,2012
11242,LUCKY,1.0,Arson,47.0206,-95.5439,MN,Apr,0,15,5.291900153,4.980692817,58.67827443,0.0,0.2526000979702829,2015
11249,FY2012-MURRAY-008,1.38,Debris Burning,34.73150408,-84.80168935,GA,Jan,0,16,7.793520309,1.691005803,75.75641026,0.0,0.1591628369439819,2012
11250,LAT B CANAL RD,2.5,Debris Burning,46.36809,-120.51389,WA,Jun,1,9,16.86147636,2.449126892,51.09080326,126.0,0.4974422846136257,2013
11251,FY2015-CLINCH-034,104.4,Lightning,30.94991667,-82.49741667,GA,Jun,0,12,26.49322746,1.5609995330000002,68.34782609,0.0,0.1411829291534763,2015
11256,DUG OUT CR,20.0,Lightning,43.5441,-106.427,WY,Aug,1,9,23.82832618,4.6980182930000005,38.17737003,1.8,0.3575030778135544,2001
11260,GULCH,5.0,Lightning,40.81861111,-121.1522222,CA,Aug,3,15,21.6637741,2.329752066,32.36914601,0.3,0.5057820426013995,2009
11283,LITTLEHORN,3.0,Debris Burning,45.05,-107.584,MT,Mar,0,9,3.529500756,3.188502269,48.38939394,0.5,0.3683488571481605,1999
11284,LITTLE MINE FORK,3.0,Debris Burning,37.85804,-82.97884,KY,Feb,0,0,0.721789883,2.009046693,71.34727626,58.8,0.1410238397361833,2011
11287,135,1.0,Arson,48.0208,-99.0175,ND,Apr,0,15,1.025139665,5.12953271,62.06775701,4.6,0.2851519919830643,2008
11297,SANDY FIRE,17.0,Debris Burning,34.5949,-79.30828333,NC,Nov,0,16,14.18560847,2.301060445,73.39620081,28.4,0.1103887417584332,2013
11301,DENTON,20.0,Other,36.03,-98.62,OK,Aug,0,0,26.25686977,5.114934289,62.87845969,114.6,0.2859273393998207,2005
11306,TOAVS,2.0,Accidental,48.3178,-105.6961,MT,Sep,0,15,23.03846154,2.793589744,58.19444444,0.0,0.3492316738651162,1998
11311,SUNKIT,15.0,Debris Burning,43.3403,-102.4935,SD,Feb,0,9,-2.603988604,2.789413448,73.38350217,26.6,0.3195119613436807,2000
11318,85,271.0,Utilities,40.4544,-108.3128,CO,Jun,2,14,17.45532129,3.054572864,39.73567839,12.2,0.377113706855116,2006
11322,CHOPSTICK,10.0,Arson,34.9755,-98.5289,OK,Mar,0,16,8.098171239,5.336325852,59.80253432,4.8,0.2857038785812933,2011
11328,RAIN MINE,500.0,Lightning,40.6222,-116.0578,NV,Sep,1,15,17.29657534,1.903150685,36.86164384,9.7,0.4540630169379445,2011
11337,FM 687#1,3.0,Other,35.6539,-101.5597,TX,Aug,0,15,25.37671906,5.547347741,52.26129666,56.4,0.3141459182060351,2005
11340,FY2002-CHARLTON-035,2.85,Utilities,30.9839,-82.1382,GA,May,0,12,22.77968397,3.592663657,73.17861206,13.2,0.1379586233748451,2002
11342,FIELDS,70.0,Arson,36.4226,-96.4834,OK,Jan,0,0,1.04,2.638857143,74.56707317,0.3,0.2655412275262303,2003
11343,NORTH BRANCH - 37,35.0,Utilities,32.18583333,-97.85666667,TX,Feb,0,12,10.85032437,3.569694161,58.0695162,0.0,0.281224698121465,2009
11344,LAKE,2.0,Other,32.955,-116.7883333,CA,Jun,0,12,22.30753425,2.8639269410000003,0.0,0.0,0.4657403751861511,1996
11355,FY2015-LUMPKIN-012,0.67,Lightning,34.51626389,-84.04054722,GA,Nov,0,16,14.2042654,2.9882283,69.61144219,65.8,0.1524671916797408,2014
11357,BOXER FIRE,114.0,Arson,27.1087,-81.0248,FL,Feb,1,12,0.0,0.0,0.0,0.0,0.1312953007078705,2006
11365,POOL CREEK,22.0,Lightning,43.59888889,-122.2905556,OR,Aug,20,9,22.94823529,2.298944591,53.37730871,5.1,0.5164451348825543,2014
11370,CHRISTIAN RIDGE,6.0,Utilities,37.40843679,-81.66554862,WV,Apr,0,0,8.298113208,3.373584906,54.36520076,124.8,0.1295697638441633,1997
11374,LIVINGSTON - 508,8.0,Utilities,30.32335,-94.3984,TX,Dec,0,12,12.80241748,2.158670386,71.57624481,32.4,0.2501738431900657,2010
11375,FY2011-EVANS-047,14.99,Debris Burning,32.11615707,-81.8537847,GA,Feb,0,12,12.0185271,1.7849004169999998,69.35870384,0.0,0.1345870687369714,2011
11382,HALL,1.0,Other,36.30308333,-76.98598333,NC,Feb,0,0,3.942049142,1.254242003,65.42698192,0.0,0.0890106799015513,2011
11386,SINGER 2,1.5,Utilities,32.73333333,-116.95,CA,Aug,0,12,26.54347826,3.0934782610000005,0.0,0.0,0.4675294176298921,1998
11390,20065,30.0,Arson,34.5875,-94.85611111,OK,Mar,0,16,15.20397287,2.58376938,65.12158055,0.0,0.2514074893923923,2012
11399,FY2011-POLK-065,10.06,Arson,33.8996085,-85.38418355,GA,Feb,0,16,5.600557362000001,2.178588017,64.65014409,0.0,0.164944245080389,2011
11408,HIDDEN VALLEY RD,4.0,Utilities,39.60974946,-80.09033002,WV,Nov,0,0,9.263795424,2.482724719,68.23358779,43.1,0.1145198122514896,1999
11418,FY2012-JENKINS-009,0.8,Debris Burning,32.67368633,-81.9846403,GA,Sep,0,12,27.82059801,1.808637874,62.74106583,0.0,0.135351948222042,2011
11427,POOPENAUT,1.5,Lightning,37.92905,-119.78054,CA,Jun,3,0,27.46926287,3.632684284,81.08368201,0.0,0.4931070460570641,1992
11435,ROCK HILL,3.5,Other,35.85833333,-79.02833333,NC,Jun,0,15,20.54174085,1.6334,76.062,95.7,0.1071487996114137,2012
11440,OILPUMPFIR,517.0,Utilities,26.242,-80.8331,FL,Jan,0,12,19.57185629,4.733532933999999,71.55792683,5.6,0.1303898568587598,2005
11443,WRIGHT #1,1.0,Other,35.64783,-101.57739,TX,Jun,0,15,20.12731377,4.9866817160000005,53.36860068,66.9,0.3143189419768513,2008
11448,FY2011-WILKINSON-060,1.13,Lightning,32.77722391,-83.15715251,GA,Jun,0,12,27.36067102,1.7968779119999998,54.0030785,0.0,0.1457291100227551,2011
11466,FFS 206/159,0.9,Arson,25.61628,-80.5264,FL,Mar,0,12,22.86193059,4.805639913,74.54915254,34.6,0.1282647637272331,2012
11476,8 MILE #1,3.0,Other,45.953,-108.4776,MT,Aug,0,15,17.24529667,3.113024602,54.67149059,46.0,0.3768733010024598,1995
11478,ABERDEEN,4.0,Arson,45.08,-107.3437,MT,Jul,0,9,21.95486601,3.424400564,40.24011299,8.7,0.3659905074629521,1999
11480,EAGLE,3.0,Other,26.41638889,-98.9675,TX,Mar,0,12,13.92268281,3.691569632,63.98047828,7.4,0.2964831146419178,2010
11487,HUDSON EAST,57.0,Other,38.10388889,-98.55777778,KS,Mar,0,0,0.954376164,5.507126222999999,64.44028777,14.0,0.2841938431854194,2008
11490,FY2013-DECATUR-017,0.57,Arson,30.93020278,-84.62723333,GA,Mar,0,12,12.57534884,2.738,71.35461741,0.0,0.1602534952497356,2013
11498,BO BO BRANCH,1.0,Arson,33.62,-85.655,AL,Oct,1,16,20.51938073,2.298269896,69.43853428,38.8,0.1675722135440851,1999
11512,CORK,158.0,Lightning,43.071000000000005,-115.24366,ID,Jul,2,9,20.69767442,3.086627907,41.2145749,0.0,0.4449252295624311,2005
11520,KILGORE,1.0,Arson,35.77777778,-93.67361111,AR,Mar,0,15,7.892434988,4.025680473,66.47341772,207.3,0.2396516530268737,2008
11521,ROCKY ROAD,13.6,Other,46.007540000000006,-83.58691999999999,MI,May,0,9,5.240635217,2.688369921,73.60895045,0.0,0.1433443620277372,2013
11524,CORLEY,1.0,Accidental,34.50055556,-112.3708333,AZ,Oct,0,16,20.57163121,2.98141844,42.25106383,7.1,0.4204084679068103,2003
11527,NORTH CRANE,3.0,Other,44.34109,-116.39985,ID,Aug,0,15,24.59179894,2.480952381,35.96164021,0.5,0.4561629055751257,2011
11531,STATE  PARK ROAD FIRE,3.0,Other,30.1151,-97.28376667,TX,May,0,12,23.79457183,3.81525503,61.80373832,0.0,0.2773887346284793,2011
11539,FY2015-WASHINGTON-001,1.0,Debris Burning,33.03008611,-82.62818611,GA,Aug,0,16,25.91666667,1.037742088,76.25935162,0.0,0.1408325891045609,2014
11544,COLFAX,2.0,Debris Burning,39.43217672,-80.14533678,WV,Feb,0,0,-0.8735955059999999,3.023523899,72.71792453,60.2,0.1150881349873278,2011
11545,CABIN,50.0,Lightning,36.7036,-114.0622,NV,Jun,1,0,31.16643836,3.5921917810000004,13.0630137,3.6,0.4359614237985794,2006
11551,WALKER BT,1.0,Accidental,46.25,-100.6337,ND,Sep,0,9,17.40986111,4.308333333,66.23209169,521.0,0.3008838487033269,1994
11553,HAMMER CREEK,6314.0,Lightning,47.51944444,-113.2844444,MT,Aug,60,15,19.74041332,2.434375,49.30046404,22.0,0.4241210309650993,2011
11558,LUPINE,5.0,Accidental,40.9088,-117.7665,NV,Aug,0,15,23.81639344,3.528961749,27.97540984,0.0,0.4712158483290865,1996
11561,PELLED CHESTNUT MT.,3.0,Arson,37.35882234,-81.38935639,WV,Nov,0,0,14.38003953,2.1521865890000003,54.76291793,2.5,0.1271450859460368,2000
11563,FORT FAIRFIELD,2.0,Arson,46.81666596,-67.84999999,ME,May,0,15,7.73375,4.431528046,60.66994106,237.2,0.0066657702500956,1993
11568,TEPEE,40.0,Lightning,44.88527778,-111.14305559999998,MT,Sep,13,15,15.45,3.493571429,39.0,0.0,0.4034380089943881,2008
11569,GRAVEL PIT,2.3,Lightning,44.44281,-108.99236,WY,Jul,0,15,19.99132653,2.651632653,45.03163265,9.2,0.382335714152775,2009
11572,DOUBLE TIME,36.0,Arson,35.8708,-96.2653,OK,Nov,0,15,12.39392523,3.382336449,66.6787592,0.0,0.2638146258139846,2006
11579,30337,2.0,Arson,36.38616667,-94.83700002,OK,Apr,0,0,13.91865358,3.807807387,65.96254682,0.0,0.2501375632252445,2010
11583,LAUREL CREEK,123.0,Other,37.969722,-82.573611,KY,Oct,1,0,16.73822739,1.642779292,67.71680594,52.4,0.1373510373554818,2008
11601,BLACKNOSE #3,7.3,Arson,43.1794,-78.9278,NY,Apr,0,9,5.678653846,5.244444444,69.71732817,92.6,0.1028519079760825,2014
11627,TOOSHORT,1.0,Other,45.615,-100.6557,SD,Oct,0,15,9.582132565,4.830115274,62.25985401,6.5,0.3012478975879245,2002
11628,DOUG CENTE,0.6,Other,41.60524,-87.26743,IN,May,0,15,14.38747554,4.063833992,66.43452381,0.0,0.1779078291724025,2006
11629,RED LAKE 359,1.5,Other,47.8647,-95.1561,MN,Apr,0,15,8.77037037,3.691805556,51.81153305,0.0,0.2488106809065522,2010
11632,IRVINE FIRE,77.0,Other,33.795833,-117.745833,CA,Jul,1,16,0.0,0.0,0.0,0.0,0.4748599151358621,2010
11637,BEARRIDGE,1.0,Lightning,33.8867,-110.1073,AZ,Jul,0,16,23.47428571,3.704571429,50.03428571,0.0,0.3983731522531402,1999
11641,MCCOOK TRAIL,0.7,Lightning,36.6072,-83.6703,KY,Jun,5,0,21.32572227,0.744200187,68.19734345,0.0,0.1478874942234513,2007
11646,DROP ZONE GEORGE,20.0,Arson,34.58366666,-79.49733333,NC,May,0,16,19.54156881,2.529779239,47.41767068,0.0,0.1120599316109338,2014
11649,LINCOLN,2.0,Debris Burning,43.56583333,-85.85166667,MI,May,0,9,10.41359223,3.401650485,59.76444876,0.0,0.1643885164877208,2002
11655,CANE CREEK,525.0,Debris Burning,37.48764,-83.42435,KY,Apr,1,0,11.19169329,1.807356077,65.21260684,43.4,0.1452007523945104,2010
11659,FY2013-APPLING-012,3.14,Debris Burning,31.77756111,-82.33418611,GA,Oct,4,12,20.18941606,1.317791971,80.06152344,20.1,0.1391078727493508,2012
11660,OTTAWA 01,6.4,Other,43.02,-86.0449,MI,May,0,9,12.92962555,3.889183223,61.68683274,49.2,0.1663161403418738,2013
11665,BOX CAR,38.0,Lightning,45.93972222,-114.9733333,ID,Aug,70,15,23.03273543,0.626158445,61.78419453,4.3,0.4413704256450204,2007
11682,LAKE LYNN,1.0,Accidental,39.62712948,-79.87716847,WV,Mar,0,0,6.467895878999999,2.43,59.35949367,0.0,0.1126312001953551,1995
11683,30436,14.0,Lightning,35.4459,-94.88425001,OK,Aug,0,15,32.36230469,2.334897361,47.32942326,0.0,0.251135399503033,2011
11684,BAILEY,20.0,Other,35.4166,-120.501,CA,Jun,0,15,17.01549053,3.905507745,71.03793103,0.0,0.5018922547618172,1992
11686,BARRETTA,1.5,Lightning,43.96166667,-103.4266667,SD,Sep,1,9,19.75872093,3.188921283,48.69162996,7.2,0.3282917262499165,2000
11687,KINGS FERRY  II (45),1.5,Arson,30.7265,-81.8622,FL,Sep,0,12,19.50771101,2.643888889,0.0,0.0,0.1357020217974029,2011
11688,OVERLOOK,3.0,Accidental,44.17891,-123.00529,OR,Sep,1,15,19.13994439,3.2713698630000003,50.54383562,4.8,0.5236315081887652,2005
11693,FY2000-SEMINOLE-030,2.7,Debris Burning,31.0704,-84.794,GA,Jan,0,12,9.441489362,3.472829132,64.40816327,0.0,0.1616452369526262,2000
11697,NESBITT HOLLOW RD,5.0,Debris Burning,36.134317,-87.586283,TN,Mar,0,0,0.668601036,3.234300518,73.5267666,12.8,0.1834781806686558,2010
11699,OTA 27,1.7,Lightning,43.25178,-116.17812,ID,Aug,0,9,25.30604982,4.319039146000001,31.06939502,0.8,0.4542716364517551,2007
11710,VALLE LARGO,1.5,Lightning,35.06916667,-108.20305559999998,NM,Jul,11,15,23.52733333,3.629333333,30.328000000000003,9.1,0.3788780652034862,2007
11711,WASSERGASS ROAD,1.2,Debris Burning,40.58528,-75.30528000000001,PA,Apr,0,15,4.1153,3.782613065,60.11490683,115.8,0.0722509048451549,2013
11716,GREER GULCH,120.0,Other,45.83603,-111.83285,MT,Aug,3,15,19.17391304,2.796493689,58.73919523,20.2,0.4100313310280843,1998
11726,BRUSHY,1.0,Other,39.5715,-123.281167,CA,Oct,1,0,19.60785714,1.482479142,60.48622754,17.3,0.5282501991437123,2014
11727,FY2011-TAYLOR-067,1.2,Lightning,32.54935237,-84.26930731,GA,Jun,0,12,28.43686502,1.860909531,66.06365915,0.0,0.1558461120718894,2011
11735,TH2103,1.0,Debris Burning,47.975,-98.9712,ND,Aug,0,15,19.92643392,4.235660848,64.47008547,107.1,0.2847206594846176,1999
11737,COMOHOUSE,1.0,Accidental,35.0889,-98.585,OK,Jul,0,15,26.31837709,6.2880668260000006,61.30585424,49.0,0.2861645188136903,2005
11738,LINDEN - 213,4.0,Arson,32.50941665,-94.88520021,TX,Oct,0,12,23.9116061,0.981946073,68.01811594,7.1,0.2530805896981951,2010
11740,MAVERICK,2000.0,Lightning,33.10583333,-109.1477778,AZ,Jul,10,16,30.04606241,4.764136905,19.74107143,0.3,0.3894445555057844,2003
11741,PALM,5.0,Arson,26.22555556,-98.41055556,TX,Apr,0,12,0.0,0.0,0.0,0.0,0.2913832432059615,2006
11743,RL268,1.0,Debris Burning,47.8522,-95.145,MN,Sep,0,15,16.53396675,3.383847981,69.04690522,0.0,0.2487090802393528,2007
11750,FY2015-UNION-005,2.2,Debris Burning,34.95642222,-84.14568611,GA,Mar,0,16,3.834860652,1.446055739,75.43522655,139.3,0.1531312148459107,2015
11758,KING,5.0,Arson,36.81805556,-118.8833333,CA,Jul,0,0,24.13474495,2.683301251,46.51924928,5.9,0.4845621951037893,2009
11760,BRANDON,0.6,Arson,46.823640000000005,-92.59116,MN,May,0,15,3.851817335,4.412540793,64.98803659,0.0,0.2251417270836615,2008
11767,SNOWCK,39.7,Lightning,47.621,-107.147,MT,Jun,0,15,13.47368421,0.0,0.0,0.0,0.3634885734962783,1997
11775,RAPID CREEK,20.0,Lightning,43.640440000000005,-101.2639,SD,Aug,0,9,23.41325137,4.027459016,46.76775956,10.6,0.3076273124638409,2012
11783,MYERS,49.0,Other,36.5489,-96.7055,OK,Feb,0,0,6.90227577,4.315704698,49.76075269,2.5,0.2675570046313449,2006
11800,053 IUA 13,1.0,Utilities,31.0166667,-93.125,LA,Apr,0,12,17.584503899999998,3.251004464,69.05294118,32.4,0.2377909171718102,2010
11805,YUCCA FIRE,2.5,Lightning,34.56626,-106.53931,NM,Jul,0,16,26.64005602,3.4084033610000004,19.05464736,0.0,0.3629287075051974,2012
11812,MAYBUD,5.0,Debris Burning,45.5225,-96.9229,SD,Nov,0,15,2.879702048,5.8059590320000005,70.77644711,8.0,0.2658929565837951,1994
11816,FY2002-HARRIS-044,2.48,Arson,32.6302,-84.7461,GA,Nov,0,12,16.88395062,2.074688797,54.50484094,0.5,0.1600704678281674,2001
11817,COOLEY,0.8,Lightning,34.0517,-109.9009,AZ,Aug,0,16,24.33333333,4.833333333,39.71333333,17.3,0.3962274118653084,2004
