,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_pre_7,Wind_pre_7,Hum_pre_7,Prec_pre_7,year
9913,11.2,Arson,31.6522,-81.6141,Mar,0,21.01176471,3.803529412,51.7804878,0.0,1997
9925,6.0,Arson,33.928148,-85.820398,Sep,0,22.83229814,1.952380952,71.40786749,0.0,2007
9929,225.0,Lightning,32.485,-105.7606,Jun,1,29.89840637,4.009561753,21.35943775,0.0,2010
9932,1.0,Arson,47.9914,-99.0,Sep,0,15.4527163,4.795975855,62.65593561,4.3,2008
9935,1.36,Arson,41.46407417,-74.55763499,Apr,0,6.107355865,4.133399602,43.07157058,17.8,2009
9937,10.0,Debris Burning,35.08636,-91.96993,Feb,0,5.162944162,2.493401015,60.46700508,0.3,2014
9945,600.0,Lightning,44.1367,-99.1069,Jul,0,25.41235955,3.402824859,59.23163842,0.6,2006
9951,200.0,Lightning,38.75,-112.0174,Sep,0,27.8047619,3.889285714,78.65060241,0.0,1992
9954,40.0,Lightning,38.7833,-112.7341,Jul,3,27.35555556,2.103703704,33.40740741,0.0,1994
9955,30.0,Debris Burning,35.66366666,-94.55949999,Aug,0,30.48247978,1.419137466,60.56603774,0.0,2010
9960,2.0,Lightning,36.017,-108.7993,Jul,1,22.69378531,2.323163842,40.0,1.8,2007
9962,35.0,Arson,31.48367782,-90.17850227,Feb,0,9.658730159,4.452380952,73.68253968,0.0,1992
9963,1.0,Accidental,32.576581,-116.7457,Jul,0,17.77297297,2.267567568,76.53038674,0.0,1999
9964,0.8,Debris Burning,35.345,-79.155,Sep,0,22.95228628,1.204572565,64.5025641,0.0,2010
9969,2.0,Lightning,40.8131,-111.1919,Oct,0,18.69677579,1.102380952,0.0,0.0,2008
9978,80.0,Lightning,46.95,-108.8674,Sep,2,21.47619048,3.582142857,39.58333333,7.6,1996
9984,5.0,Debris Burning,33.8567153,-89.1079733,Mar,0,9.502380952,2.557738095,61.64880952,0.0,1994
9985,1.0,Utilities,32.8362,-109.0626,Jan,0,5.197163121,1.861702128,67.95744681,0.0,1995
9988,2.5,Accidental,31.43527778,-110.3497222,Jun,1,0.0,0.0,0.0,0.0,2004
9991,990.0,Arson,36.77888889,-84.315,Apr,6,9.22364532,3.090147783,68.28205128,35.6,2002
9995,45300.0,Utilities,34.57305556,-118.6983333,Oct,26,16.47067308,1.5,68.79807692,12.4,2007
10001,30.0,Arson,31.3493349,-89.99123519,Jun,0,29.401197600000003,1.610179641,61.31137725,0.0,1998
10002,30.0,Accidental,34.22666667,-116.7430556,Jun,2,22.26315789,4.263157895,49.82352941,0.0,2001
10004,1.0,Lightning,36.40916667,-106.2977778,Jun,0,19.16589862,3.786635945,33.76036866,22.4,2002
10012,125.0,Utilities,41.066481,-121.7052,Jun,4,28.66882353,4.227058823999999,27.82941176,0.0,1999
10014,1.0,Arson,41.039,-123.6542,Mar,0,8.034951456,2.607281553,81.65816327,35.9,2010
10020,5.0,Debris Burning,38.45882172,-81.31424362,Mar,0,7.370155039,3.2723735410000003,64.73540856,48.4,2011
10028,19.0,Debris Burning,33.74163,-91.68983,Nov,0,14.99690722,2.297938144,71.06185567,19.6,2014
10033,53.0,Utilities,45.18137551,-87.64286583,Apr,0,1.779640719,3.180838323,57.65868263,0.0,1994
10034,1.64,Utilities,43.17056265,-77.7062548,Apr,0,12.28093023,3.906046512,62.45581395,9.8,2006
10039,1.25,Utilities,41.0982,-74.0162,Apr,193,8.959459459,3.295135135,49.40540541,18.5,2014
10043,0.8,Lightning,48.61361111,-117.4258333,Jul,17,21.39824561,2.8708074530000003,40.36645963,3.3,2015
10049,32.4,Debris Burning,35.1743,-95.9306,Apr,4,17.80243902,4.607317073,60.49756098,5.6,2014
10050,1.0,Lightning,45.725,-115.065,Aug,55,0.0,0.0,0.0,0.0,1999
10053,0.8,Utilities,37.70985822,-81.08008657,Mar,0,6.153365385,4.940384615,62.51388889,41.6,2001
10058,0.6,Utilities,36.4295,-84.94365,Oct,5,17.40876494,1.255378486,70.72988506,14.2,2007
10064,10.0,Utilities,42.63549,-98.91016,Mar,0,10.32689243,4.3386454180000005,48.82071713,0.8,2015
10067,68.0,Debris Burning,38.44237,-83.3052,Nov,0,6.968148147999999,1.333085502,67.84322034,30.0,2010
10074,46.0,Lightning,30.5826,-81.9129,Jan,0,0.0,0.0,0.0,0.0,2014
10075,10.0,Arson,31.00608648,-89.32853583,Apr,0,15.98829787,3.276595745,63.36170213,0.0,1992
10078,4.0,Utilities,35.2342,-96.6244,Dec,1,8.876984127,2.700396825,72.85576923,0.0,2015
10082,1.0,Debris Burning,39.44350904,-80.01300883,Mar,0,8.432432432,3.3038043480000003,62.81875,20.5,2000
10088,3500.0,Lightning,38.8333,-109.7173,Jun,1,15.72,3.26,44.0,0.0,1995
10091,0.74,Debris Burning,30.9332,-84.6334,Mar,0,15.93167702,2.848447205,58.03546099,1.8,2002
10103,2.0,Debris Burning,33.488152,-81.399353,Dec,0,-8.300744048,2.288095238,0.0,0.0,2011
10105,3.0,Utilities,33.189255,-81.215492,Apr,0,18.56972112,2.984199134,60.58018868,0.0,2014
10106,3.0,Debris Burning,35.736883,-83.63941700000001,Mar,0,2.146827795,3.3190332330000003,74.46060606,81.0,2013
10110,6.0,Arson,35.1583,-98.2311,May,0,19.68281938,5.575330396,43.99559471,0.0,2011
10116,3.0,Lightning,40.1633,-109.0154,Jul,1,25.19107143,1.928571429,21.68862275,0.0,2007
10117,10.0,Lightning,47.1489,-108.2621,Jul,1,17.32142857,3.617261905,46.01190476,41.2,1996
10120,6.12,Debris Burning,31.56580226,-84.23719759999999,Mar,0,17.234,1.7695,66.82105263,0.0,2011
10128,25.0,Lightning,31.7551,-81.8747,Sep,4,26.62365591,2.594623656,72.68888889,0.8,1997
10134,2.28,Accidental,34.1559,-85.10799999999999,Mar,0,4.617333333,2.15890411,67.26027397,0.0,1992
10136,12.0,Lightning,47.06305556,-114.6863889,Aug,3,21.98484848,2.481818182,38.34343434,1.6,2013
10146,2.0,Debris Burning,39.54316037,-80.04829204,Feb,0,-0.5,3.337349398,55.93373494,0.0,2004
10147,1.0,Lightning,34.01666667,-108.705,Aug,0,0.0,0.0,0.0,0.0,1994
10151,20.0,Arson,34.085732,-79.420265,Mar,0,12.29435484,2.6151209680000003,63.3381295,0.0,2011
10156,5.0,Accidental,33.95050776,-85.34643168,Jan,0,0.0,0.0,0.0,0.0,2012
10162,2.0,Debris Burning,30.5039,-82.0803,May,0,22.05059524,3.1553571430000003,76.06,176.8,1994
10164,6.0,Lightning,28.1663,-80.7189,May,0,24.56075269,3.989784946,74.84946237,47.3,2012
10167,10.96,Debris Burning,33.1439,-83.0724,Mar,0,17.41964286,3.647619048,47.51807229,0.0,1994
10172,10.0,Arson,31.2288437,-88.96688668,Mar,0,12.6547619,2.002380952,66.93452381,0.0,1998
10174,9.58,Debris Burning,33.0413,-83.7906,Feb,0,13.57751196,3.3724637680000003,67.81632653,0.0,2000
10182,2.0,Debris Burning,39.70129361,-80.30418293,Mar,0,4.375362319,4.383009709,64.28155339999999,7.0,2014
10183,7.6,Lightning,37.6875,-111.8652778,Jun,4,13.88514851,4.522772277,53.78712871,7.4,2005
10194,6.0,Arson,33.3334,-110.4507,May,0,22.21480638,2.088154897,17.79954442,0.0,1994
10199,47.0,Debris Burning,34.778662,-87.79172700000001,Jan,0,0.0,0.0,0.0,0.0,2004
10200,0.57,Debris Burning,32.2184,-83.5103,Feb,0,11.74345238,3.625,80.80769231,146.6,1994
10201,3.0,Accidental,27.1645,-80.2245,Jun,0,28.37349398,4.907407407,63.0617284,0.0,2011
10204,2.0,Debris Burning,35.78199,-92.37872,Mar,0,10.97808765,1.737051793,68.59004739,0.0,2015
10210,22.0,Accidental,41.18743,-76.07203,Sep,8,15.88576923,2.570817121,69.87937743,10.2,2014
10217,20.0,Arson,31.20726946,-89.86943929,Mar,0,10.72916667,1.6386904759999998,67.58928571,0.0,1993
10224,7.5,Debris Burning,34.9572,-96.6186,Nov,0,8.364185111,4.535613682,59.34693878,0.0,2008
10225,1.0,Debris Burning,34.22916485,-89.82547208,Feb,0,5.110576923,3.048309179,57.93842365,0.0,2015
10226,342.0,Arson,34.9138,-76.367778,Jun,30,0.0,0.0,0.0,0.0,1998
10231,1.0,Arson,31.63194444,-92.51166667,May,0,18.29470588,6.288823529,68.82208589,0.0,2005
10234,1.2,Accidental,41.69972222,-123.88055559999998,Aug,0,13.92916667,2.485714286,0.0,0.0,2014
10237,25.0,Debris Burning,27.5849,-80.8464,Apr,0,21.01190476,3.074801587,73.2,0.0,2014
10240,7.0,Debris Burning,33.6509139,-85.4107194,Mar,0,14.41468254,2.525595238,71.13114754,0.0,2011
10248,11381.0,Utilities,37.75861111,-80.19888889,Apr,19,13.49799197,2.011445783,61.21095335,0.0,2012
10257,10.0,Arson,31.49666667,-88.90833333,May,0,19.94303797,2.055063291,60.98734177,0.0,1997
10258,1.0,Debris Burning,43.0013,-108.7682,Nov,0,-3.339285714,2.268452381,71.0,1.3,1995
10259,3.0,Utilities,37.18478,-87.91091999999999,Sep,0,21.56818182,1.551010101,64.62878788,0.0,2008
10260,1.8,Debris Burning,33.0412,-83.6071,Feb,0,7.902538071,1.891326531,62.69430052,3.0,2001
10261,3.0,Utilities,46.80055556,-103.4505556,Mar,0,-1.91350211,4.147679325,75.68240343,3.3,2006
10262,2.0,Accidental,44.225,-85.875,May,0,9.678571429,4.082142857,54.07142857,0.0,1997
10272,3.0,Debris Burning,32.99266675,-89.66809305,Sep,0,26.29252874,1.043103448,69.47093023,5.8,2013
10278,0.53,Debris Burning,32.2183,-83.0848,May,0,18.60883978,3.080110497,65.31460674,3.6,1997
10282,1.0,Arson,33.09232706,-89.12076858,Apr,0,16.70428571,3.0014285710000004,67.3,0.0,1992
10284,1.1,Accidental,33.7984,-110.129,Jul,0,22.35135135,3.078378378,59.94594595,27.0,1998
10286,1.5,Arson,33.6,-111.4166667,Nov,0,17.94266667,0.833333333,33.32,0.0,1992
10289,2.3,Lightning,28.9499,-81.1104,Jun,0,27.203883500000003,3.904950495,65.23,0.0,2014
10292,1.0,Debris Burning,34.82914855,-90.02307657,Mar,0,9.860714286,4.230952381,60.58083832,18.0,1992
10303,2.0,Arson,34.86273331,-88.73408356,Nov,0,14.0259887,2.4621468930000003,61.75739645,0.3,1999
10306,57.0,Arson,30.97232575,-89.43653905,Jan,0,9.214371257,1.662275449,69.15568862,0.0,1995
10311,2.0,Arson,31.40165297,-88.48464739,Nov,0,14.07738095,1.523214286,72.73170732,4.6,1999
10315,24.0,Lightning,31.43761111,-83.02886111,Jul,0,28.77979798,2.461616162,69.42244898,0.0,2014
10327,1.0,Lightning,47.38,-113.6383333,Aug,1,0.0,0.0,0.0,0.0,1996
10329,2.0,Debris Burning,34.7,-89.265,Mar,0,13.42559524,3.791666667,45.43452381,0.0,1994
10332,2.0,Debris Burning,31.209594,-88.116515,Feb,0,15.86,3.709268293,67.1902439,36.4,2007
10336,2.3,Debris Burning,32.56494444,-82.34302778,Mar,0,13.89678899,1.835321101,74.7223796,0.0,2014
10339,1.0,Utilities,34.46,-118.1933333,Aug,0,29.93406593,5.915384615,16.02222222,0.0,1995
10341,120.0,Arson,35.224236,-119.4797,Aug,0,24.64107143,2.754761905,47.47619048,0.0,1998
10345,5.0,Utilities,30.32120556,-95.36041667,Jul,0,28.75181818,2.496363636,72.46341463,46.0,2009
10349,1.0,Debris Burning,31.52407933,-89.69814558,Oct,0,21.16269841,1.351792829,66.28538283,0.0,2015
10351,15.0,Debris Burning,31.98224276,-90.25311861,Jul,0,28.86404494,2.14566474,70.09248555,0.8,2015
10353,14.85,Accidental,32.7839,-82.9879,Oct,0,14.65053763,1.994623656,68.98039216,0.8,1996
10357,12.92,Lightning,32.3559,-84.5012,Jul,0,29.62764706,2.317647059,58.71515152,0.0,1995
10360,1.5,Arson,46.70000093,-67.883332,May,0,7.097530863999999,3.49382716,49.20987654,0.0,1992
10364,2.5,Debris Burning,30.24,-84.335,Feb,0,9.626271186,1.190598291,66.79039301,0.0,2011
10368,275.0,Debris Burning,30.3414026,-89.44135665,Jan,1,0.0,0.0,0.0,0.0,2014
10372,1.0,Lightning,46.07111111,-115.60666670000002,Sep,3,15.47619048,0.675595238,72.69047619,2.8,2009
10378,20.0,Utilities,35.042266999999995,-87.37,Feb,0,1.5606217619999998,3.273056995,64.51813472,1.5,2011
10383,2.5,Lightning,34.53833333,-110.9333333,Aug,0,26.425,2.271794872,50.81578947,24.0,1997
10385,1.0,Accidental,32.94095615,-89.31184577,Jan,0,0.0,0.0,0.0,0.0,2014
10389,13.66,Debris Burning,30.91368333,-93.82838333,Oct,0,24.05714286,1.129365079,70.72023809999999,0.0,2015
10393,40.0,Lightning,41.9891,-101.576,Apr,0,20.88531746,0.0,0.0,0.0,2012
10397,2.0,Lightning,32.998269,-116.421931,Jul,1,0.0,0.0,0.0,0.0,1998
10399,13.2,Lightning,37.99,-119.145,Jul,2,0.0,0.0,0.0,0.0,1996
10401,10.0,Arson,34.045,-89.80333333,Jan,0,0.0,0.0,0.0,0.0,2003
10412,7.0,Lightning,45.91472222,-114.1444444,Aug,0,20.68903803,1.762416107,41.71300448,0.0,2005
10416,1.78,Lightning,42.12270136,-74.73833045,Apr,0,7.036144577999999,4.301004016,74.4,36.5,2009
10418,250.0,Utilities,40.3832,-120.3511,Jul,0,23.56309524,3.08452381,40.77380952,13.2,1995
10425,3.81,Arson,30.9332,-84.5537,Mar,0,17.82317073,4.176687117,59.20886076,0.0,1997
10445,3.19,Arson,32.84728427,-82.10708776,Aug,0,29.17142857,1.110204082,68.32719836,0.0,2002
10448,5.3,Debris Burning,45.0684,-90.6856,Apr,0,5.152034261,5.90856531,64.05591398,0.0,2011
10449,83.0,Arson,33.2496359,-89.46339088,Sep,0,25.23611111,0.604563492,70.56,0.0,2013
10453,1.0,Debris Burning,35.243016,-82.056933,Feb,0,6.216468254,2.242261905,50.63048017,5.3,2015
10460,55.0,Arson,31.19438889,-82.66744167,Jul,0,28.79166667,2.017460317,74.24054054,0.0,2015
10463,0.6,Arson,35.01916667,-93.85055556,Jul,0,25.64197531,0.940123457,76.0,0.0,2000
10470,1.0,Accidental,35.8997,-110.2644,Jul,0,27.81351351,5.5567567570000005,16.40540541,1.6,2011
10473,7.2,Debris Burning,31.0188,-84.3547,Mar,0,16.68902439,3.731007752,62.67226891,0.0,2000
10480,1.0,Accidental,35.05555556,-111.7719444,Jul,1,21.00572917,2.9005208330000003,37.515625,1.6,2009
10481,2.0,Arson,36.17054,-91.34121,Jun,0,29.0984623,0.0,0.0,0.0,2012
10484,1.0,Debris Burning,37.0944,-93.1206,Sep,0,16.71521036,2.182524272,69.92803029999999,0.0,2011
10487,8.0,Lightning,29.6555,-82.7174,Jun,0,27.93819095,2.461306533,67.73869347,11.2,2011
10491,40.0,Arson,27.9,-81.7616,Jan,0,15.1627907,2.057142857,59.2,0.0,2012
10492,0.8,Debris Burning,31.57453947,-83.04946123,Feb,0,13.96620278,1.543141153,59.60851927,0.0,2011
10493,5.0,Utilities,31.0818327,-89.20758033,Jul,0,26.46783626,1.271345029,56.29239766,0.0,1999
10496,5.06,Debris Burning,31.7893,-81.4722,Mar,0,16.38448276,3.684482759,55.98275862,30.0,1993
10499,8.6,Utilities,38.33333333,-86.62222222,Mar,0,3.636761488,3.714223195,59.74835886,0.0,2003
10500,112.0,Arson,47.0438446,-95.80938075,Nov,0,4.726190476,3.959722222,66.07291667,0.0,2011
10501,15.0,Arson,31.19166667,-89.02666667,Mar,1,12.38280255,3.30955414,78.75159236,0.0,1995
10503,10.0,Utilities,40.89853,-80.25775,Mar,0,-0.227722772,3.204950495,55.99009901,0.0,2014
10505,20.9,Utilities,32.6233,-103.3283,Feb,0,14.67816092,5.728735632,25.86419753,0.0,2011
10507,172.0,Lightning,45.21,-106.06,Jul,2,21.9,1.716666667,43.0,0.0,1995
10510,6.0,Arson,35.6106,-88.59343,May,0,22.16464088,2.460220994,74.13812155,33.8,2007
10515,47.0,Arson,37.47666667,-91.1,Oct,0,15.14359245,7.943728152999999,78.72560478,0.0,1995
10516,1.0,Debris Burning,35.28533333,-77.25398333,Feb,0,6.364451827000001,2.38372093,77.80281690000001,0.0,2013
10522,1.0,Accidental,47.7372,-102.668,Jun,0,15.25765306,4.68622449,70.2408377,20.2,2004
10528,12.0,Arson,34.44138889,-118.3641667,Jun,0,25.9010989,1.961797753,0.0,0.0,2000
10534,9.0,Arson,38.13984025,-82.40681901,Mar,0,18.42521008,1.508860759,69.64957265,50.0,2012
10538,4.0,Debris Burning,33.364093,-86.21204499999999,Mar,0,8.553174602999999,0.0,0.0,0.0,2007
10542,1762.0,Accidental,36.44833333,-112.1183333,Jun,4,27.55595238,4.048809524,76.88095238,0.0,1993
10548,81.0,Lightning,35.9933,-115.4672,Jul,1,37.725,4.419047619,6.464285714,0.0,2007
10553,3.0,Accidental,34.56095037,-88.42473709999999,May,0,16.02183406,2.9188183810000004,69.36043956,0.0,2014
10557,33.0,Lightning,33.96061,-116.18194,Aug,1,34.80254777,2.496815287,33.15923567,0.0,1999
10562,8.0,Debris Burning,33.94613706,-89.71001578,Mar,0,12.57654321,2.965838509,55.58385093,0.0,1996
10564,2.24,Debris Burning,31.4979,-81.3948,May,0,26.37777778,3.225555556,56.23076923,0.0,2002
10577,6.3,Arson,48.0375,-105.7586,Apr,0,4.373796791,5.067741935,55.88172043,4.3,2014
10578,3.0,Debris Burning,35.86012,-94.60115,Mar,0,6.682,3.2164,64.50526316,0.0,2013
10582,45.0,Lightning,38.26805556,-75.57638889,Jul,0,27.27176471,2.087843137,75.54347826,42.9,2011
10590,2.0,Arson,48.1061,-105.1786,Apr,0,8.075396825,3.449404762,63.50396825,2.8,2006
10592,1.0,Lightning,34.98055556,-111.6319444,Sep,9,16.06363636,2.037878788,63.25757576,18.2,2009
10598,70.0,Lightning,33.46666667,-107.9416667,Aug,22,26.99337349,3.313654618,37.72690763,0.0,1994
10613,1.0,Arson,34.6222,-98.7742,Jan,0,0.0,0.0,0.0,0.0,2009
10614,1.0,Arson,32.83256515,-88.65032715,Jul,0,27.02562814,1.961306533,74.39267016,0.0,1995
10617,1.0,Debris Burning,25.8621,-97.4197,Jul,1,29.29521277,4.745744681000001,75.06593407,0.0,2003
10621,1.0,Arson,38.3865,-93.57233333,Mar,0,10.46230159,5.22281746,58.12723658,0.0,2014
10634,14453.0,Utilities,43.059847,-100.972106,Oct,2,25.60243408,3.723935091,68.31237323,0.0,2012
10638,1.89,Arson,33.8473,-84.9194,Mar,0,9.766071429,4.182738095,58.58928571,0.0,1994
10642,50.0,Arson,30.301111,-89.958333,Sep,0,0.0,0.0,0.0,0.0,1997
10643,2.03,Debris Burning,32.7503,-85.0722,Apr,0,17.71767956,2.99558011,57.95,16.5,2002
10646,3.0,Lightning,35.45,-101.8505,Oct,0,14.73963636,4.091941392,78.90338164,7.6,2000
10658,1.0,Lightning,36.03416667,-106.6516667,Jun,1,20.61538462,3.757142857,33.14285714,0.0,2001
10660,2.0,Arson,31.50470362,-89.81443378,Jun,0,27.59036145,1.3843373490000002,63.84939759,0.0,1998
10661,49.0,Lightning,35.84638889,-106.5516667,Sep,16,16.779761899999997,2.328769841,56.45436508,0.0,2009
10665,1.0,Arson,31.27254871,-88.89024462,Feb,0,9.418072289,1.94939759,52.44578313,0.0,1993
10666,27.2,Debris Burning,45.5667,-106.3006,Jun,0,16.08571429,2.5333333330000003,54.9047619,0.0,1992
10667,1.8,Lightning,36.2833,-109.2173,Aug,0,28.20119048,5.27797619,72.91666667,0.0,1994
10672,38.0,Debris Burning,31.893,-84.2774,May,0,22.7625,2.696022727,61.14942529,15.0,1994
10674,63.0,Lightning,35.9408,-113.1858,Jul,6,22.56171429,2.1902857140000003,31.02857143,0.0,2007
10675,2.77,Arson,32.3383,-83.0049,May,0,19.06845238,3.37202381,64.36904762,1.7,1993
10679,2.5,Lightning,47.63666667,-121.0197222,Jul,4,19.59895833,2.2130208330000003,65.27604167,2.3,2009
10682,1.0,Lightning,34.18861111,-117.76555559999998,Jun,0,1.0,0.0,0.0,0.0,2009
10686,2.59,Arson,34.2244,-84.964,Feb,0,5.620833332999999,1.4291666669999998,67.41666667,0.0,1993
10688,2.0,Accidental,44.3375,-85.59138889,Apr,0,6.165680472999999,2.728994083,62.47619048,0.0,1999
10691,1.2,Lightning,48.3242,-105.0925,Sep,0,18.14880952,2.407142857,46.86111111,0.0,2006
10695,1.0,Utilities,31.75407748,-89.1485255,Oct,0,18.21507937,1.998214286,48.08884298,0.0,2015
10701,13.75,Debris Burning,32.4243,-84.1774,May,0,22.71666667,2.605357143,57.13095238,0.0,1992
10703,10.0,Debris Burning,48.8506,-99.6632,Apr,0,3.1365853660000003,2.151219512,72.43902439,0.0,1993
10706,1.4,Utilities,32.472570000000005,-103.27088,May,0,22.24705882,6.057647059,22.43529412,0.0,2011
10708,1.0,Debris Burning,39.092824,-121.001254,Nov,0,15.89336016,1.4006036219999998,67.72989691,0.0,2010
10712,82.1,Debris Burning,31.180948,-87.048169,Mar,0,0.0,0.0,0.0,0.0,2006
10713,0.8,Debris Burning,44.13712,-84.47913,Mar,0,7.832170542999999,2.795348837,70.08502024,42.2,2012
10715,1.0,Lightning,45.8475,-100.821,Jul,0,22.04191617,4.9867924530000005,77.55345912,36.1,2001
10720,1.0,Arson,46.812,-95.987,May,0,10.4781746,4.247222222,55.35119048,0.0,2011
10731,4.0,Debris Burning,31.64858219,-89.81308692,Oct,0,21.50299401,3.158682635,67.48502994,0.0,1997
10734,1.0,Arson,31.4095267,-89.54542804,Oct,0,18.07784431,1.267664671,68.43113772,0.0,1996
10735,1.0,Lightning,33.03093,-91.9845,Aug,0,26.81026786,0.0,0.0,0.0,2012
10738,100.0,Lightning,47.1583,-106.3017,Jul,0,25.46140351,4.056140351,35.77192982,0.5,2006
10739,117.0,Debris Burning,34.99795,-91.50966,Feb,0,6.524712644,3.4931034480000003,64.97674419,0.0,2015
10740,30.0,Debris Burning,30.42264439,-89.52110640000001,Feb,0,8.911976048,4.267664671,0.0,0.0,2014
10741,1.0,Debris Burning,37.43458839,-81.8173359,Apr,0,7.571520342999999,3.735760171,43.65765766,0.0,2015
10748,20.0,Arson,31.39777168,-89.0098726,Feb,0,8.054216867000001,2.53253012,51.3313253,0.0,1993
10750,5.0,Lightning,32.396667,-103.660833,Apr,0,18.06453488,4.651744186,22.41520468,0.0,2012
10751,11.0,Accidental,32.487446000000006,-85.73741600000001,Mar,0,14.536,3.4676,42.322,0.0,2004
10752,1.0,Arson,41.0832,-123.6262,Aug,0,13.76995305,2.339622642,88.22018349,0.3,2003
10753,2.5,Arson,44.51950651,-85.62583333,Jul,0,19.69273743,3.34566474,70.65189873,0.0,1996
10759,5.0,Lightning,42.0554,-117.8374,Aug,1,27.80769231,3.042307692,25.0,2.0,2005
10760,425.0,Arson,36.015,-118.8178,Jul,1,27.26587302,2.961111111,32.73412698,181.6,2003
10761,18.82,Debris Burning,34.3273,-85.0063,Feb,0,0.0,0.0,0.0,0.0,2002
10771,5.0,Arson,34.37881822,-89.07653362,Mar,0,9.679166667,4.588690476,59.46357616,99.0,1992
10774,0.63,Arson,42.12664241,-75.89745649,Apr,0,9.868498168,3.2025641030000003,64.97026022,91.4,2006
10782,1.0,Arson,31.60078268,-89.8082668,Jun,0,25.27911647,2.208853119,58.29376258,0.0,2012
10788,29.0,Lightning,44.99972222,-115.3211111,Aug,18,16.92553191,2.086170213,48.50285714,0.0,2006
10815,6.0,Debris Burning,27.1391,-81.9459,Jan,0,0.0,0.0,0.0,0.0,2014
10818,0.62,Debris Burning,31.79027778,-82.15527778,Mar,0,13.30460922,2.5943887780000003,63.50458716,0.0,2014
10822,27.0,Lightning,30.232,-93.8009,Jul,0,28.81510934,2.431610338,70.8,0.0,2011
10825,1.0,Debris Burning,34.86196666,-78.34041666,May,0,23.47896825,1.392857143,69.68776371,0.0,2014
10838,5.0,Debris Burning,30.74831938,-88.51981355,May,0,25.6372973,2.8081081080000003,73.11764706,0.0,1998
10840,25.0,Arson,36.0303,-118.7992,Jul,1,29.4702381,2.702380952,41.41071429,0.0,2006
10856,3.0,Debris Burning,29.7169,-82.8321,Jan,0,0.0,0.0,0.0,0.0,2012
10862,5.0,Accidental,47.6669,-101.8375,Jul,0,20.51301775,3.215976331,61.52662722,0.0,2006
10871,1.0,Arson,47.9842,-98.9956,Apr,0,5.305555556,4.71749503,58.60636183,6.4,2010
10874,2.6,Lightning,48.75805556,-118.5555556,Aug,3,24.66190476,3.269047619,39.11904762,0.0,2012
10876,103.0,Lightning,30.71333333,-101.6541667,Aug,6,32.36647059,3.699404762,41.33928571,0.0,2015
10878,200.0,Arson,34.047087,-86.05801600000001,May,0,22.40681363,1.713654618,55.51606426,0.0,2007
10880,1.7,Lightning,47.02418018,-116.9936696,Jul,1,22.90946746,3.317751479,43.98816568,0.3,2014
10893,1.5,Accidental,43.32824448,-76.40283099,Sep,0,16.64502165,1.128138528,77.39408867,0.6,2009
10898,2.5,Lightning,32.56652711,-109.9460474,Aug,0,0.0,0.0,0.0,0.0,1993
10900,2.0,Debris Burning,33.3017,-110.4573,Apr,0,15.15182796,2.175913978,29.1827957,0.0,1995
10913,3.4,Lightning,30.6317,-87.2909,Jun,0,29.12142857,3.366666667,69.0,0.0,2011
10931,25.0,Arson,31.3740274,-90.16814197,Mar,0,15.50898204,1.4892215569999998,73.60479042,0.0,1993
10950,20.0,Debris Burning,31.52205,-95.48921667,Apr,0,20.07936508,2.370436508,63.90673575,0.0,2010
10953,1.0,Accidental,48.0964,-105.5825,May,0,15.69620253,4.714556962,50.21656051,6.6,2000
10954,5740.0,Lightning,43.1425,-122.4594444,Sep,41,17.604761899999996,1.306349206,65.30687831,0.0,2009
10955,10.0,Lightning,46.61861111,-113.5858333,Jul,5,17.94594595,4.055555556,37.88888889,0.0,2001
10963,0.7,Lightning,39.03789115,-79.21406426,Aug,0,17.61907895,1.38125,76.35195531,13.2,1999
10964,12.0,Lightning,41.77751,-119.78882,Aug,1,17.71165644,3.284662577,40.03067485,0.0,1999
10968,1.0,Arson,33.38595,-92.78074,Sep,0,21.45837563,2.379695431,70.62569832,19.0,2011
10971,1.0,Accidental,31.38103734,-89.3423372,Feb,0,5.378486056,2.903792415,55.44710579,11.4,2015
10972,1.3,Accidental,43.34664044,-89.48931828,Apr,0,2.654761905,4.829761905,66.32934132,33.9,1992
