,fire_name,latitude,longitude,state,remoteness
17289,PIUTE,35.4633,-118.5284,CA,0.48174300947016
17298,TWIN SPAN,30.148888800000005,-89.86333333,LA,0.208381909154476
17303,403,34.79222222,-94.22361111,AR,0.2453765825379221
17305,DODGE,34.18628,-112.13308,AZ,0.4182467598450137
17308,DEVIL'S WELL,37.3919,-91.4955,MO,0.218561448486021
17315,PERRY,44.96666749,-67.06666632,ME,0.0005486117097044
17318,SEPTIC FIRE,45.47165,-90.97648,WI,0.210550454031871
17322,BOWMAN,39.60583333,-122.6658333,CA,0.5218835894635974
17323,FY2015-RICHMOND-003,33.26025833,-82.0972,GA,0.1359456023277963
17327,FIELD,36.3147,-94.8783,OK,0.2505645488411638
17329,SCOTT POINT,34.25861111,-110.3497222,AZ,0.4005234239113477
17330,REDFORD,47.798,-102.6822,ND,0.3201870496978281
17334,BLACK FORK,38.82777778,-82.59416667,OH,0.1371006743847349
17346,RANCH,37.3622,-113.2636,UT,0.4276143244556789
17349,792,34.65129441,-88.76262262,MS,0.1950967564890766
17350,RENICK,38.02955052,-80.33723448,WV,0.1174753377109321
17351,AHORN,47.53,-113.04666670000002,MT,0.4217463056173134
17355,MS1806,47.9889,-98.8921,ND,0.2839681960289357
17358,LAGUNA FOREST FIRE (18),29.4529,-81.2118,FL,0.1309412113812789
17369,ONE TOE,36.7667,-111.8174,AZ,0.4135430162479991
17379,MONA RES,39.8402,-111.9155,UT,0.4129542578313265
17383,RR 1,47.4666,-117.6344,WA,0.4678863478887296
17385,7059,31.74203333,-95.58993333,TX,0.2602281793384229
17392,DYLAN,43.5283,-119.6164,OR,0.489057177497654
17393,WEST RIM,41.62,-77.438333,PA,0.0903754054733443
17394,MEADOW CREEK,37.81273298,-80.92990239,WV,0.1228306047905061
17401,TROUT CREEK,39.76117,-113.88153,UT,0.4325907538041069
17404,688,39.041267,-82.346052,OH,0.1347863482568603
17411,MEADOW,45.17833333,-121.3775,OR,0.5065896805479706
17421,DUG BAR RANCH,45.75472222,-116.74666670000002,OR,0.4592782543433824
17425,AIMES,47.72833333,-116.4927778,ID,0.4562908224664292
17433,ANTELOPE,39.4177,-115.5181,NV,0.4491686649297435
17445,COLINA,33.491667,-117.294167,CA,0.4704883603643162
17463,KINKO,46.51305556,-93.55916667,MN,0.234190871133894
17464,BOTONE 5,35.08744,-98.51938,OK,0.2855440369731181
17469,MP271.5,48.1979,-119.6903,WA,0.4886667100868096
17470,DILTS/DORR/ERWIN #1,43.49583333,-105.22083329999998,WY,0.3457913491824305
17481,0368 TEN MILE CANYON,44.9217,-120.9439,OR,0.5022121945177829
17482,FY2000-TERRELL-028,31.653,-84.3169,GA,0.1569228173761996
17490,GOWER RD,35.32395,-87.578133,TN,0.1838890034174254
17510,NIPPER,35.738467,-85.0232,TN,0.1605352583556687
17513,4-MILE RD.,34.7533,-98.45,OK,0.2850965590354843
17517,TABLE MOUNTAIN,43.81839,-106.07561,WY,0.3539932005705191
17527,FORBIDDEN,37.7558,-119.6056,CA,0.4914124450476087
17537,ALEX CK,36.9268,-83.5908,KY,0.1469963475780531
17540,LONER,46.38833333,-111.9616667,MT,0.411180492914216
17541,10350,33.96383336,-94.87983335,OK,0.2520338474192432
17545,SUNDUST,33.2984,-112.1607,AZ,0.4191141446828423
17557,BIG SIGN,43.14,-102.3632,SD,0.3183278924676516
17559,LIVINGSTON - 70,30.23496667,-95.29515,TX,0.2586194621105899
17561,COVE LAKE #2,34.91277778,-93.05527778,AR,0.234437306713183
17563,LARRY,33.3353,-110.4684,AZ,0.4023109353085405
17564,SUMMIT,47.54416667,-103.2547222,ND,0.3257428971204479
17565,POZO,35.30111111,-120.5077778,CA,0.5020322162926176
17589,12 MILE,43.135,-122.3469444,OR,0.5171798915278458
17594,SYCAMORE#8,36.975,-119.3233333,CA,0.4889564342862333
17598,OMO,38.57595,-120.56435,CA,0.5007898270041016
17601,FY2002-WAYNE-090,31.4808,-81.796,GA,0.1345407819843647
17603,PARKSIDE TOWN COMMONS,35.84301667,-78.88576667,NC,0.1059052398609037
17606,PLAYOFF,35.55444444,-92.9525,AR,0.2330889060885959
17609,MP 230.7,33.87761,-88.95284000000001,MS,0.1973361744435766
17610,FY2013-POLK-056,33.934125,-85.33399167,GA,0.1644692013337054
17617,WS,33.535,-109.0533333,AZ,0.388222666207286
17624,LINDEN - 112,32.96361111,-94.94472222,TX,0.2533175423742657
17625,LAGOON E,48.1061,-105.1841,MT,0.3442949314739927
17626,CRYSTAL,37.557289,-119.953469,CA,0.4950694177838122
17627,WATERTANK,33.0356,-111.7196,AZ,0.4149120290986861
17639,MAGIC,35.84888889,-92.87888889,AR,0.2322298457172862
17642,VALLELUNGA,38.974489,-122.810639,CA,0.5236763008421055
17643,DEJA VU STRIKE,30.45638889,-88.79333333,MS,0.1983514111481665
17648,CLA16644180,33.99767,-93.04839,AR,0.2349615916007581
17660,POTTER,35.8103,-98.3664,OK,0.2836563926917683
17665,FY2002-BRANTLEY-018,31.3094,-81.737,GA,0.1341450516772588
17678,BAHAM,45.3428,-107.1301,MT,0.3638327773337064
17681,WHISPERING PINES (57),30.8164,-87.0853,FL,0.1825297256525808
17692,DOUBLE L,35.3917,-114.3544,AZ,0.4396582748511208
17697,NENAHNEZAD 1,36.74566,-108.42971,NM,0.3801087955333262
17701,FY2000-MONROE-083,32.9213,-83.791,GA,0.1512975264922782
17703,GREENWOOD,46.0136,-122.7241,WA,0.5202317317533152
17707,CLOVER,41.1718,-116.9243,NV,0.4625802785544191
17716,METEOR II,48.2725,-118.2767,WA,0.4742618223022157
17719,GOODE,47.7872,-114.6668,MT,0.4379054606111512
17729,FY2011-BROOKS-078,30.73640501,-83.6100967,GA,0.1512824751806072
17731,CORNELL,38.83295,-77.53468000000001,VA,0.092447753572022
17733,CLOVERDALE ADDITION,37.44764526,-80.80964773,WV,0.1219602301856279
17734,VALLE,36.46166667,-106.19,NM,0.3583774678211036
17735,CROSSROADS ROAD,37.70602409,-80.78671919,WV,0.1216193371383271
17738,FY2012-LIBERTY-020,31.70898472,-81.36661731,GA,0.1305593256736867
17756,MM 2127   ( 06 ),25.9716,-80.4274,FL,0.1270540042744548
17762,BURNT SHEEP,48.745,-115.74,MT,0.4485364432647469
17775,HIDIAWAY,37.23361111,-83.48388889,KY,0.145870774788378
17780,EARLY,33.37833333,-85.98055556,AL,0.1706739399193557
17781,04-61-NOV/204TH STREET FIRE-1824,30.0803,-82.8736,FL,0.1452155246844941
17796,KENT,35.0961,-103.29792,NM,0.3311814940879485
17797,TOWER,41.73055556,-102.4291667,NE,0.3194752862869388
17805,WAGON (05),27.8585,-80.508,FL,0.1260577138569829
17809,GREY BEARD(54),29.6109,-81.7364,FL,0.1354679571090782
17811,CUT OFF,34.6,-117.0175,CA,0.4669608611850699
17813,BULLET NOSE,47.45083333,-113.28555559999998,MT,0.4241450622089768
17826,MARSH 4,42.86222222,-121.7377778,OR,0.5110067242199778
17830,FY2012-MCINTOSH-021,31.44922956,-81.40342697,GA,0.1310788670182974
17831,MCCRACKEN MESA,37.4292,-109.3093,UT,0.3883777484130506
17833,HENDERSON - 009,32.40694444,-94.69,TX,0.2513307544199377
17839,HUDSON,36.4083,-113.7375,AZ,0.4328811620510777
17843,KEBO,42.83723,-122.02947,OR,0.5140148673138603
17854,BELL HILL,46.52751,-67.84857,ME,0.0067164837052997
17859,NOWLING DRIVE (57),30.5111,-87.0886,FL,0.1827962356310317
17871,MONSTER,33.57472222,-85.71638889,AL,0.1681564600354212
17874,101 FIRE,34.3527778,-94.6291667,OK,0.2494393226936724
17879,LIVINGSTON - 80,31.03578438,-95.10069463,TX,0.2561794516134699
17880,9.12015E+12,31.24539152,-89.77850286,MS,0.2067560119635736
17881,WS2716,48.0542,-99.1712,ND,0.2866047015802986
17884,#242,43.58666667,-122.2583333,OR,0.5161173265755816
17887,OAK HILL SCHOOL,44.01056,-123.02861,OR,0.5239238654048366
17888,TUPIKCHAK CREEK,68.8194,-162.8267,AK,0.9653925235889304
17892,BOGGY HEAD,33.21222222,-79.75972222,SC,0.115279687994108
17899,KING,48.8167,-99.8553,ND,0.2929871586814334
17904,SHARPS RIDGE TOWER,35.998717,-83.95113,TN,0.150754428118663
17912,VAL VERDE,38.796174,-121.164087,CA,0.5068263768587062
17917,JUANITA 2,37.00663,-107.13218,CO,0.3672587448604869
17919,TICK,34.45222222,-118.3680556,CA,0.4807455940776775
17925,BONITA SPRINGS FIRE,25.5732,-80.4058,FL,0.1272397650977377
17932,SIMPSON BU,40.0999,-112.8008,UT,0.4216466190632881
17934,HWY160,37.0542,-108.8679,CO,0.3842404188413684
17936,RU #170,45.2416,-101.2207,SD,0.3067423358401779
17938,DEVINNEY,34.51863,-98.36177,OK,0.2844108722142082
17939,GIDBROWNHO,38.7436,-78.2497,VA,0.0987476610351327
17941,FY2001-CHATTOOGA-093,34.4302,-85.4011,GA,0.1647502673211192
17944,CULBRETH ROAD FIRE,34.97815,-78.7648,NC,0.1053700192751161
17946,MT. GROVE,33.92333333,-89.75333333,MS,0.2046294925275562
17947,WILLIAMSON 109,42.55111,-121.87833,OR,0.5125621031671019
17953,PARSAGE,36.5059,-96.4334,OK,0.2650236938829553
17954,OLD HOUSE BRANCH,37.57748398,-81.91361655,WV,0.1316831443388879
17957,BAGLEY FIRE,30.56305556,-96.82166667,TX,0.272684841150983
17960,HAWK  ROAD,41.52389,-78.11222,PA,0.0963066778833987
17964,TURTLE 3,34.7,-117.1675,CA,0.4684146243026665
17970,PEWO,34.8833,-98.3911,OK,0.2844571636723647
17972,COLEMAN,37.656967,-121.622633,CA,0.5121161207229719
17989,SHYTLE ROAD FIRE,35.201,-82.00866667,NC,0.1338955418052998
17991,MOUNTAIN BIKE TRAIL FIRE,35.06743333,-80.73613333,NC,0.1226900041763028
18012,QUITTIN' TIME,29.09,-81.36833333,FL,0.1326281437384624
18015,LEE FIRE,31.90785216,-100.2678356,TX,0.304302114638985
18020,2.92014E+12,31.83644893,-90.19139691,MS,0.2101026662250555
18023,CHAIN OF EVENTS FIRE,35.18283333,-81.37466666,NC,0.1282756900143455
18026,ROLLOVER,45.5,-107.3673,MT,0.3661098883122664
18029,RED OAK CREEK,34.466938,-80.381447,SC,0.1199331968820613
18034,41ST AVE  (11),26.307,-81.5553,FL,0.1367314574119944
18040,LOOKOUT BAPTIST RD.,38.06676237,-80.96698499,WV,0.1230265797943335
18041,SHEPARD,35.6428,-118.4789,CA,0.4811313406019089
18043,ASPESI,37.063884,-120.953369,CA,0.5055693031171398
18048,LAST CHANCE,32.2325,-104.7522,NM,0.3471497377726034
18049,TYLER CANYON WFU,43.97055556,-112.93805559999998,ID,0.4215496385490755
18056,CORBY ROAD FIRE,41.28028,-75.91,PA,0.0772038726698154
18057,IRON PADDLE,48.58638889,-116.1744444,ID,0.45293735909981
18066,FY2000-LONG-034,31.6351,-81.6745,GA,0.133346699349365
18077,FY2013-CRAWFORD-015,32.65197222,-84.06205556,GA,0.1539148781894843
18086,BECK BRANCH,36.31472222,-82.16388889,TN,0.1346110496140358
18087,FY2013-SCREVEN-008,32.72666667,-81.51416667,GA,0.1311350538995559
18088,BIGCANYON,42.0916,-113.962,ID,0.4324236302701583
18090,SADDLE,38.05833333,-86.65111111,IN,0.1739357229638649
18092,FY2012-RICHMOND-035,33.34219774,-82.15253105,GA,0.136381914518106
18094,SANDY,34.8628,-107.8687,NM,0.3757303317944147
18101,BUCKSKINCK,64.2019,-141.8584,AK,0.7253283553838015
18102,SHEEP,43.67166667,-115.6766667,ID,0.4490813659975272
18109,TETON,43.1999,-112.1841,ID,0.4142920043935829
18114,HORSE,33.71916667,-117.43444440000002,CA,0.4717557333348867
18116,MILL CREEK,34.78333333,-76.73333333,NC,0.0877284359987264
18121,FY2002-PUTNAM-048,33.3154,-83.4008,GA,0.1475342754236106
18123,RL96,47.8819,-94.8928,MN,0.2463467290938437
18125,POUNDS BRANCH,34.5039,-88.37,MS,0.1916095889274855
18126,COLTON,45.198,-107.379,MT,0.3663037168881733
18136,FLANAGAN,40.690317,-122.423867,CA,0.5189080772676469
18137,MANCOSFARM,37.0203,-108.7718,CO,0.383314746007064
18144,ROCK SHOP,34.15611111,-94.74,OK,0.2506017005526935
18145,EMERALD,34.400278,-116.928333,CA,0.4661873027487138
18163,LIBERTY,34.875,-88.98833333,MS,0.1970166053803834
18164,LAKE,35.0792,-108.813,NM,0.3848593584814959
18176,1.09201E+13,30.69681083,-89.42379821,MS,0.2039270292005535
18182,FY2011-WARE-070,31.33114999,-82.60289573,GA,0.1418338442258477
18188,MINTO,33.64777778,-116.90666670000002,CA,0.4664632457864086
18189,MOUNTAIN HOUSE,46.23,-114.01833329999998,MT,0.4317274305530516
18195,MORRIS,43.83333333,-97.975,SD,0.2762991798613414
18198,WILLY JOE,33.375,-112.234,AZ,0.4197908996730899
18201,FUTON FIRE,30.73761,-98.12965,TX,0.2848863511371275
18207,RFR 1994 #1,39.912997,-105.189797,CO,0.3468878306934559
18226,RL188,47.8666,-95.0169,MN,0.2475090100533905
18230,COCHITI,35.51888889,-106.2511111,NM,0.3595280222014778
18232,CHARLEY R,64.5163,-143.2023,AK,0.7402400929475232
18233,SPRING,40.357611,-120.446711,CA,0.4987518850156651
18240,SALOME,33.687,-113.4477,AZ,0.4316779067306007
18247,LINDEN - 610,33.43583333,-95.1025,TX,0.2544680247771529
18250,50,35.16722222,-108.2625,NM,0.3794002721550349
18253,STATE,33.711158000000005,-117.340456,CA,0.4708093595661515
18255,HILLSIDE,48.8186,-99.8957,ND,0.2933713194353133
18256,CHICO,35.825,-118.4638889,CA,0.4808697817334617
18262,EVANS RANCH,40.7327,-115.4326,NV,0.4477209641290705
18268,FY2000-MURRAY-114,34.8072,-84.8443,GA,0.1594981221956335
18269,FY2002-TERRELL-027,31.7387,-84.3373,GA,0.1570425534073993
18271,WAHOO,33.64472222,-107.7394444,NM,0.3752561413207989
18276,JERICHO,39.75,-111.5674,UT,0.4095390860562162
18278,GREENWOOD,38.707461,-120.881539,CA,0.5039732246480619
18281,ABERDEAN,45.0461,-107.3501,MT,0.3660623289698028
18288,MITCHELL,29.85,-93.7611111,LA,0.2446147137334566
18292,MERDIAN,38.742394,-108.220289,CO,0.3769998356820194
18295,S PARK,43.1549,-113.6211,ID,0.4286336877533439
18314,RIVER ROAD,38.35333336,-79.99319546,WV,0.1142720099713432
18322,MARRIS FIRE,35.0017,-97.745,OK,0.2782757379499578
18324,ARROWHEAD,35.78043333,-82.58178333,NC,0.1386463879578681
18335,KNOBS #1,37.48753,-87.2032,KY,0.1792408930152853
18336,COBBLESTONE SUB. - MADDOX DR.,38.46794275,-81.87984163,WV,0.130921302722045
18344,RITTER CREEK,44.73,-117.6186,OR,0.4683745879147043
18345,TURKEY FOOT,37.45222222,-83.93361111,KY,0.1497782277855195
18361,TRACK84,44.8572,-108.829,WY,0.3806106987337201
18370,STEP,35.75333333,-82.25333333,NC,0.135737029695206
18375,COYOTE WASH,35.2269,-110.7753,AZ,0.4041189224708827
18378,MOOREHEAD,33.7275,-103.9378,NM,0.338235557436227
18380,MAGOTSU,37.40472222,-113.6980556,UT,0.4319314755751386
18381,1180 WINNAWAY,46.424690000000005,-120.35672,WA,0.4958212606297323
18383,BUS BODY,34.76472222,-94.72083333,OK,0.2500316789390235
18388,LINDEN - 278,32.89194444,-94.66222222,TX,0.2507292037041562
18403,SINK,41.28833333,-121.96666670000002,CA,0.5139536664076514
18408,FY2002-PULASKI-023,32.2013,-83.5306,GA,0.1494771452597809
18412,BLACK BLUFF,43.15888889,-122.4436111,OR,0.5181674953257283
18413,SHERRIFF,30.16666667,-84.97833333,FL,0.1640047086500913
18414,GROSE 380,33.3917,-103.7115,NM,0.3362773424529297
18419,72,32.66462338,-89.26483801,MS,0.201017654729886
18425,COOKSON,35.7103,-94.8678,OK,0.2508221384910418
18436,HAMSPHIRE GRADE RD.,39.45093779,-78.16157151,WV,0.0976354354509079
18445,FY2014-BARTOW-007,34.1946,-84.87555278,GA,0.1601719295945016
18459,TWINLAKES,47.268,-95.6248,MN,0.253308216148435
18466,627,33.55843426,-89.64812968,MS,0.2039093511463017
18468,5.92015E+12,30.54605746,-88.45371777,MS,0.1951829637336919
18471,PIGG # 2,35.259333000000005,-86.67371700000001,TN,0.1757244982369332
18477,BIG COTTONWOOD,38.26444444,-105.77694440000002,CO,0.3533830310299233
18480,FY2011-CHATTOOGA-048,34.41636053,-85.38856128,GA,0.1646461932774134
18490,RL379,47.8722,-95.0281,MN,0.2476127092216129
18495,CO-OP,32.101287,-110.995373,AZ,0.4083926946933596
18496,TIKURA,43.2063,-113.9953,ID,0.4323587513666418
18498,UNNAMED FIRE 0512,35.034933,-119.381292,CA,0.4906894794649528
18512,GETHSEMANE COMPLEX,32.827,-94.09733333,TX,0.2455075031386455
18519,OLD PARSONS LN,35.64125,-88.181567,TN,0.1891861588715087
18527,WRAY,38.3153,-109.1034,UT,0.3858875115722913
18528,FY2016-JEFFERSON-002,32.85994444,-82.50872222,GA,0.1398861987792607
18529,SAMMY N BO LANE,39.29378726,-78.4266646,WV,0.1000326207374291
18534,BLUE BIRD,33.0767,-111.7657,AZ,0.415341346401773
18539,ARCO,43.7469,-113.2767,ID,0.4249986829644803
18549,SUN CREEK,41.695,-115.29,NV,0.4458952415744786
18551,GILMAN,33.889516,-117.07081399999998,CA,0.4679619591061308
18553,WATER TOWER,34.7061,-97.4258,OK,0.2754497231690336
18566,CLINTON,30.32611111,-84.4,FL,0.1586817680019359
18567,LONG LICK,38.3614,-113.2839,UT,0.4272933773634528
18569,FY2011-BACON-065,31.4446637,-82.45540802,GA,0.1404344847603376
18573,OR-MAF-194,44.20138889,-119.4536111,OR,0.4871847204660864
18588,FAIRVIEW CANYON,39.6468,-111.4076,UT,0.4080012839068789
18598,ROCK SPRINGS,46.09074,-120.43504,WA,0.4966998073807327
18610,RAILROAD,36.5769,-96.30052,OK,0.2637350366640323
18625,FY2014-DADE-016,34.79968611,-85.47045556,GA,0.1651398896500386
18629,RED CREEK,38.61583333,-82.68,OH,0.1379705658864789
18637,BARREL,39.3919,-115.4478,NV,0.4484736051756954
18638,45,39.14,-95.16,KS,0.2517036777975658
18640,WILLOW,37.98333333,-105.00083329999998,CO,0.3459934454096969
18644,SILVER,48.01,-120.56,WA,0.497587674780616
18650,HINUS,37.167727,-88.502167,IL,0.1912305455463765
18651,20434,35.08426667,-95.54876664,OK,0.2575730035588754
18655,MARKER SIX,41.9999,-116.0009,ID,0.4529332434863513
18665,MAGGIE CREEK,41.9725,-118.4594,NV,0.4778249803136825
18671,TRUCK,46.75666667,-110.865,MT,0.4002228185632357
18676,WHITE,35.5683,-111.4383,AZ,0.4104791033240127
18690,CHARLIE,33.3001,-110.434,AZ,0.4019949379320811
18695,PAPOOSE,45.20055556,-114.7416667,ID,0.4392337289757395
18697,PUMPING STATION RD,35.020267,-87.7808,TN,0.1859189548591138
18700,LITTLE BROWN,35.6967,-96.1992,OK,0.2632978786946791
18703,SOUP,47.9786,-102.3467,ND,0.3169321801519547
18714,BREEN,37.9167,-116.4733,NV,0.4595390997110251
18728,COALWOOD,37.38578975,-81.66638763,WV,0.1295894492511915
18730,MILE MARKER 9,35.10027778,-106.3538889,NM,0.3607856377784133
18735,JOES CREEK,38.10384343,-81.58616178,WV,0.128497884342803
18740,IVES,35.17722222,-84.55444444,TN,0.1566623881883131
18757,WALT,33.15027778,-86.17666667,AL,0.1726017974824925
18761,DC,42.6064,-114.4344,ID,0.4369653990763287
18769,FY2016-WARE-002,31.23372222,-82.68063889,GA,0.1426003147096588
18772,PETTES FIRE,47.18889,-95.67444,MN,0.2537888861644082
18777,FY2014-JACKSON-004,34.08305556,-83.58305556,GA,0.1486508283710441
18783,A-HILL,46.11622,-112.97282,MT,0.4213090406402673
18788,SQUAWDITTY,43.33827,-115.87618,ID,0.451199562709822
18789,RATTLESNAKE,32.14166667,-109.3222222,AZ,0.3918426824251455
18791,FY2012-HARRIS-009,32.61663947,-84.98120822,GA,0.1621942284176445
18797,CEDAR HIGHLANDS (64),29.2131,-81.0713,FL,0.1298929582722161
18800,CORCORAN,39.3333,-108.484,CO,0.3793017044762337
18801,LIMESTONE,43.77444444,-103.6672222,SD,0.3306704560207572
18803,BLUESKY,43.1261,-108.7262,WY,0.3801378458562632
18812,RACETRACK ROAD (55),29.9011,-81.3862,FL,0.1321250812299708
18823,CALLOWAY RD. SPARK SET,35.00955,-79.3472,NC,0.110469683144033
18824,1.47201E+13,31.07446299,-89.90449613,MS,0.2080403479190746
18825,HICKORY HILL,30.83567,-81.44837,GA,0.1319428405066514
18828,CATES FIRE,35.852833000000004,-84.507,TN,0.1558270077131471
18831,WET BRANCH,38.15870253,-81.48771782,WV,0.127595823958426
18836,BACKWOODS,36.07361111,-92.44555556,AR,0.228082719190493
18837,SLIDE CANYON,40.245,-111.62666670000002,UT,0.4099047212340043
18838,BUTTERFIELD STAGE,35.968889000000004,-95.6725,OK,0.2581964498959508
18839,SALADO DRAW,32.1431,-103.5639,NM,0.3357294794485148
18853,FY2001-EARLY-013,31.2933,-84.99600000000001,GA,0.1632932134555522
18855,REAVIS,33.48333333,-111.14166670000002,AZ,0.4088734234415683
18861,CEMETARY,36.0214,-118.7903,CA,0.484072940770369
18862,VIRGIN CANYON,35.7527778,-106.736389,NM,0.3641169786116611
18864,COTTON,34.2084,-110.1034,AZ,0.3981233056729363
18869,SHU INGOT,40.6667,-122.1186,CA,0.515775031971498
18877,ESTEP,36.43833333,-82.03833333,TN,0.1334229249024614
18879,ASPEN,46.97866,-112.55123,MT,0.4169171559756222
18883,WESTERN LAKE,47.95833333,-92.175,MN,0.2210726830594205
18888,HOCHATOWN FIRE,34.1785,-94.70367,OK,0.2502479092442689
18899,EMERINE SPRINGS,46.1877778,-113.654722,MT,0.4281003432877714
18905,UPPER FISH,48.88333333,-115.59,MT,0.4470068681596155
18907,SAND TOWN,45.835,-86.67333333,MI,0.171169123594342
18908,CUDEI 3,36.88233,-108.80263,NM,0.3836943657309091
18913,POWER LINE,33.199,-105.7161,NM,0.3558220570214145
18914,DRY BURNT,32.95166667,-105.51666670000002,NM,0.3540552890828825
18915,WHITE LAKE,42.995,-98.2325,SD,0.2790106016029419
18916,HARRINGTON,36.873895000000005,-121.720726,CA,0.5135506778768018
18922,SCRIBNER,47.5487,-117.5012,WA,0.4665213077422048
18923,116TH CRT (04-24),30.4991,-82.9255,FL,0.1453486835585036
18926,2.92014E+12,31.87634181,-90.17480204,MS,0.2099211072836482
18928,CROSSTIE,34.71165,-79.24375,NC,0.1097467679281902
18932,#9046,31.66706667,-94.08736667,TX,0.2462495021482345
18944,UNNAMED FIRE 1941,37.848822,-120.25225,CA,0.497968776055594
18945,MCBRIDE,35.5417,-101.7213,TX,0.3157612319178573
18954,2015007,39.58,-96.77,KS,0.2665967805118678
18957,GOLDEN CREEK STRIP,36.73148,-83.91891,KY,0.1500435319232118
18961,WILLOW,33.61138889,-108.8713889,NM,0.3863822778475643
18962,FERRY STARKES 6,29.01055556,-81.79527778,FL,0.1364845746311753
18964,LEEDS CREEK,37.27694444,-113.3922222,UT,0.4289448408532124
18966,POWERLINE III (21),29.7775,-82.7608,FL,0.144451630402171
18967,ISABELLA,47.6102778,-91.3530556,MN,0.213545774850548
18983,BRINKLYE,35.289483000000004,-79.44703299999999,NC,0.1111752420258209
18986,HENDERSON - 608,32.25538333,-94.82518333,TX,0.2527016290999102
18989,LOST,37.87916667,-79.25388889,VA,0.1080031943427533
18994,DOUBLE X,32.2168,-103.6671,NM,0.3366717283669713
18995,117372-11043-01242015-1341,37.88203,-90.7548,MO,0.2114784707529169
19002,PLEASANT VALLEY,46.02565064,-115.9457447,ID,0.4511310237597989
19006,STRONGHOLD,31.93320084,-109.9172974,AZ,0.3978588638708524
19012,GARFIELD,33.5709,-115.9858,CA,0.4572204308833343
19015,FY2000-POLK-169,34.0701,-84.9626,GA,0.1610362817924915
19018,ROCKPIT (36),26.4803,-81.7199,FL,0.1380330064436949
19024,BRAY HOLLOW,36.69166667,-92.85944444,MO,0.2315611891528777
19028,PINK,32.655,-116.8092,CA,0.4661613251499301
19033,RED DOME,38.98632,-112.53785,UT,0.4195454989662426
19037,#1056,43.7244444,-119.671667,OR,0.4895577875431944
19046,OLD STAGE 2,30.46055556,-88.41972222,MS,0.1949397638300101
19054,COLORADO(54),29.6367,-81.9538,FL,0.1373790955044864
19069,EAGLE CANYON,32.9036,-104.9375,NM,0.3484695816341654
19081,FLAT TIRE FIRE,35.37413333,-78.80163333,NC,0.1054488625082525
19082,ROBBERY FIRE,37.61666667,-92.10083333,MO,0.2240305585053916
19086,WINNING WOOD (64),29.1717,-81.3655,FL,0.1325353354785878
